time_ms,signal_V
1.365188400000000115e+02,-2.038149165395242157e-03
1.365249599999999930e+02,-1.050866158809199424e-03
1.365310800000000029e+02,-1.914167213446338334e-03
1.365371999999999844e+02,-1.606498638076631069e-03
1.365433199999999943e+02,-2.081103541877626917e-03
1.365494400000000041e+02,-2.079151070197349238e-03
1.365555599999999856e+02,-1.607474873917408287e-03
1.365616799999999955e+02,-1.786126033027052307e-03
1.365677999999999770e+02,-1.700217278922028230e-03
1.365739199999999869e+02,-2.331482773333365399e-03
1.365800400000000252e+02,-1.762696372817534884e-03
1.365861600000000067e+02,-1.578342083755068792e-03
1.365922800000000166e+02,-1.500243216385810374e-03
1.365983999999999980e+02,-1.051020444593236958e-03
1.366045200000000079e+02,-1.534411471315527686e-03
1.366106400000000178e+02,-2.043184629706429334e-03
1.366167599999999993e+02,-1.776517959706430672e-03
1.366228800000000092e+02,-1.849735647865502486e-03
1.366289999999999907e+02,-1.961026533869814070e-03
1.366351200000000006e+02,-2.052125037386609563e-03
1.366412400000000105e+02,-1.501065167127585420e-03
1.366473599999999919e+02,-1.269697272544501043e-03
1.366534800000000018e+02,-1.766909886385809036e-03
1.366595999999999833e+02,-1.766909886385809036e-03
1.366657199999999932e+02,-1.875426350555209343e-03
1.366718399999999747e+02,-1.888117416454421216e-03
1.366779599999999846e+02,-1.603724215650498275e-03
1.366840800000000229e+02,-2.309851299706427996e-03
1.366902000000000044e+02,-1.727706167599984965e-03
1.366963200000000143e+02,-2.278766037939500277e-03
1.367024399999999957e+02,-1.763159229132199579e-03
1.367085600000000056e+02,-1.976800592567606873e-03
1.367146800000000155e+02,-1.776517959706430672e-03
1.367207999999999970e+02,-1.211277407824895569e-03
1.367269200000000069e+02,-1.642105984730551915e-03
1.367330399999999884e+02,-1.490635144101165599e-03
1.367391599999999983e+02,-2.130378190493914525e-03
1.367452800000000082e+02,-2.142093020257557212e-03
1.367513999999999896e+02,-1.051174729851223066e-03
1.367575199999999995e+02,-2.033576556385807699e-03
1.367636399999999810e+02,-2.033576556385807699e-03
1.367697599999999909e+02,-1.787565125093426577e-03
1.367758800000000008e+02,-1.975978641917397471e-03
1.367819999999999823e+02,-2.033576556385807699e-03
1.367881200000000206e+02,-1.705561314046671884e-03
1.367942400000000021e+02,-1.754373106061579701e-03
1.368003600000000120e+02,-1.924238142477691094e-03
1.368064800000000218e+02,-1.941964673361717963e-03
1.368126000000000033e+02,-1.802362947939922799e-03
1.368187200000000132e+02,-1.996633880521347937e-03
1.368248399999999947e+02,-2.014360410780541288e-03
1.368309600000000046e+02,-1.481027070780543964e-03
1.368370799999999861e+02,-1.481027070780543964e-03
1.368431999999999960e+02,-2.281027080780539951e-03
1.368493200000000058e+02,-2.014360410780541288e-03
1.368554399999999873e+02,-2.014360410780541288e-03
1.368615599999999972e+02,-1.481027070780543964e-03
1.368676799999999787e+02,-1.832626259043595995e-03
1.368737999999999886e+02,-2.023968484101162923e-03
1.368799199999999985e+02,-2.290635154101161586e-03
1.368860399999999800e+02,-2.023968484101162923e-03
1.368921600000000183e+02,-2.557301824101160248e-03
1.368982799999999997e+02,-1.574899996725026563e-03
1.369044000000000096e+02,-2.063017917046133798e-03
1.369105200000000195e+02,-1.790648117431875574e-03
1.369166400000000010e+02,-1.471418997459922329e-03
1.369227600000000109e+02,-1.622889838520769068e-03
1.369288799999999924e+02,-1.637533376427635634e-03
1.369350000000000023e+02,-2.014360410780541288e-03
1.369411200000000122e+02,-2.014360410780541288e-03
1.369472399999999936e+02,-2.547693740780537786e-03
1.369533600000000035e+02,-1.747693740780542626e-03
1.369594799999999850e+02,-2.053564129566559648e-03
1.369655999999999949e+02,-1.938214015094363862e-03
1.369717200000000048e+02,-1.668772923317518586e-03
1.369778399999999863e+02,-1.873936735105496965e-03
1.369839599999999962e+02,-1.886627801005846816e-03
1.369900799999999776e+02,-1.819267528151646829e-03
1.369962000000000160e+02,-2.271418997459917488e-03
1.370023199999999974e+02,-1.932510885278210244e-03
1.370084400000000073e+02,-1.203108426979515588e-03
1.370145600000000172e+02,-1.967655375529925310e-03
1.370206799999999987e+02,-1.507694009582810635e-03
1.370268000000000086e+02,-1.728477595175276216e-03
1.370329199999999901e+02,-1.637533376097732862e-03
1.370390400000000000e+02,-1.589697820014224217e-03
1.370451600000000099e+02,-1.995144255175274051e-03
1.370512799999999913e+02,-1.461810925175277553e-03
1.370574000000000012e+02,-1.662093557910832020e-03
1.370635199999999827e+02,-9.579189455391212693e-04
1.370696399999999926e+02,-1.983429425070459828e-03
1.370757600000000025e+02,-1.467822625328490949e-03
1.370818799999999840e+02,-2.218856548121650452e-03
1.370879999999999939e+02,-2.055825162487867619e-03
1.370941200000000038e+02,-1.809505169401676161e-03
1.371002400000000137e+02,-2.653435782498186901e-03
1.371063600000000235e+02,-1.871162303225287760e-03
1.371124800000000050e+02,-2.082183530224879231e-03
1.371186000000000149e+02,-1.925831510383751999e-03
1.371247199999999964e+02,-1.452202851854655918e-03
1.371308400000000063e+02,-1.733513049486545832e-03
1.371369600000000162e+02,-1.982453189228516877e-03
1.371430799999999977e+02,-2.261810925175300468e-03
1.371492000000000075e+02,-1.786229784960180478e-03
1.371553199999999890e+02,-1.718869511854653753e-03
1.371614399999999989e+02,-1.831290919377365212e-03
1.371675599999999804e+02,-2.356660087044409879e-03
1.371736799999999903e+02,-2.072266886041951306e-03
1.371798000000000002e+02,-1.913294729809000838e-03
1.371859199999999817e+02,-1.799075136876521208e-03
1.371920399999999916e+02,-2.528477595175299131e-03
1.371981600000000014e+02,-2.528477595175299131e-03
1.372042800000000113e+02,-2.050122033432022484e-03
1.372104000000000212e+02,-1.921104616516955410e-03
1.372165200000000027e+02,-1.801027608385130652e-03
1.372226400000000126e+02,-2.133102079563464759e-03
1.372287599999999941e+02,-1.589030145339120903e-03
1.372348800000000040e+02,-2.078432872608865223e-03
1.372410000000000139e+02,-1.985536181854680171e-03
1.372471199999999953e+02,-2.423198409506999162e-03
1.372532400000000052e+02,-1.720154318934324911e-03
1.372593599999999867e+02,-1.969094458675130221e-03
1.372654799999999966e+02,-1.467154950724081086e-03
1.372716000000000065e+02,-2.181091921516636889e-03
1.372777199999999880e+02,-1.975928109570063151e-03
1.372838399999999979e+02,-2.242594779570061814e-03
1.372899599999999793e+02,-1.975928109570063151e-03
1.372960799999999892e+02,-1.975928109570063151e-03
1.373021999999999991e+02,-2.343301356628274545e-03
1.373083200000000090e+02,-1.496718341202990521e-03
1.373144400000000189e+02,-2.219165119358212923e-03
1.373205600000000004e+02,-1.703558309618463662e-03
1.373266800000000103e+02,-1.690655441019039973e-03
1.373327999999999918e+02,-2.118124709863833388e-03
1.373389200000000017e+02,-1.838067053026470887e-03
1.373450400000000116e+02,-1.838921259171177880e-03
1.373511599999999930e+02,-2.237713599849061596e-03
1.373572800000000029e+02,-2.302145165310132136e-03
1.373633999999999844e+02,-2.047347611145444723e-03
1.373695199999999943e+02,-1.922235138253569620e-03
1.373756400000000042e+02,-1.992678403987174773e-03
1.373817599999999857e+02,-2.508285213726951790e-03
1.373878799999999956e+02,-2.261297545671198117e-03
1.373939999999999770e+02,-1.699653366249442854e-03
1.374001199999999869e+02,-2.282196842961048411e-03
1.374062400000000252e+02,-1.922177620790749275e-03
1.374123600000000067e+02,-2.078131296179813736e-03
1.374184800000000166e+02,-2.641117799810105415e-03
1.374245999999999981e+02,-2.188844290790747937e-03
1.374307200000000080e+02,-1.775832018174106075e-03
1.374368400000000179e+02,-2.447026414714753573e-03
1.374429599999999994e+02,-2.192993293113620901e-03
1.374490800000000092e+02,-2.721991089365161098e-03
1.374551999999999907e+02,-1.500867343527861886e-03
1.374613200000000006e+02,-1.655510950790750613e-03
1.374674400000000105e+02,-2.019955490102670614e-03
1.374735599999999920e+02,-2.320790414577889038e-03
1.374796800000000019e+02,-2.455510960790746600e-03
