% Moku:Lab Oscilloscope
% Channel A (Input 1, on), DC , 1 MOhm , 10 Vpp, 1 x probe attenuation
% Channel B (Output 1, on), 1 x probe attenuation
% Time span 257.6 ms, time offset -126.1 ms, Normal acquisition mode, 23 averages
% Edge trigger: Channel B, level -2.263 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Ramp, 10.000 000 Hz, 53.0 mVpp, offset -149.0 mV, phase 0.000 000 deg, symmetry 50.00 %, output termination 50 Ohm
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %, output termination 50 Ohm
% Internal 10 MHz clock
% Acquired 2025-11-12 T 17:29:19 -0500
% Time (s), Channel A (Input 1) (V), Channel B (Output 1) (V)
2.279452640000e-01, 1.745515e-01, -1.675957e-01
2.281973760000e-01, 1.744174e-01, -1.673384e-01
2.284494880000e-01, 1.742891e-01, -1.670826e-01
2.287016000000e-01, 1.741500e-01, -1.668261e-01
2.289537120000e-01, 1.740101e-01, -1.665703e-01
2.292058240000e-01, 1.738580e-01, -1.663145e-01
2.294579360000e-01, 1.735841e-01, -1.660587e-01
2.297100480000e-01, 1.733283e-01, -1.658029e-01
2.299621600000e-01, 1.730768e-01, -1.655464e-01
2.302142720000e-01, 1.729304e-01, -1.652899e-01
2.304663840000e-01, 1.727855e-01, -1.650326e-01
2.307184960000e-01, 1.726783e-01, -1.647761e-01
2.309706080000e-01, 1.725080e-01, -1.645196e-01
2.312227200000e-01, 1.724442e-01, -1.642645e-01
2.314748320000e-01, 1.722319e-01, -1.640080e-01
2.317269440000e-01, 1.720391e-01, -1.637529e-01
2.319790560000e-01, 1.719688e-01, -1.634964e-01
2.322311680000e-01, 1.719087e-01, -1.632399e-01
2.324832800000e-01, 1.719464e-01, -1.629812e-01
2.327353920000e-01, 1.719391e-01, -1.627254e-01
2.329875040000e-01, 1.719290e-01, -1.624688e-01
2.332396160000e-01, 1.718826e-01, -1.622138e-01
2.334917280000e-01, 1.716957e-01, -1.619572e-01
2.337438400000e-01, 1.715616e-01, -1.617015e-01
2.339959520000e-01, 1.714370e-01, -1.614457e-01
2.342480640000e-01, 1.714529e-01, -1.611899e-01
2.345001760000e-01, 1.714428e-01, -1.609326e-01
2.347522880000e-01, 1.713674e-01, -1.606746e-01
2.350044000000e-01, 1.713203e-01, -1.604188e-01
2.352565120000e-01, 1.712819e-01, -1.601630e-01
2.355086240000e-01, 1.713986e-01, -1.599072e-01
2.357607360000e-01, 1.716435e-01, -1.596515e-01
2.360128480000e-01, 1.719196e-01, -1.593957e-01
2.362649600000e-01, 1.720848e-01, -1.591391e-01
2.365170720000e-01, 1.723000e-01, -1.588826e-01
2.367691840000e-01, 1.724942e-01, -1.586246e-01
2.370212960000e-01, 1.728543e-01, -1.583696e-01
2.372734080000e-01, 1.731826e-01, -1.581130e-01
2.375255200000e-01, 1.736819e-01, -1.578580e-01
2.377776320000e-01, 1.742420e-01, -1.576015e-01
2.380297440000e-01, 1.749536e-01, -1.573464e-01
2.382818560000e-01, 1.752848e-01, -1.570899e-01
2.385339680000e-01, 1.755783e-01, -1.568326e-01
2.387860800000e-01, 1.759138e-01, -1.565732e-01
2.390381920000e-01, 1.763232e-01, -1.563181e-01
2.392903040000e-01, 1.765696e-01, -1.560616e-01
2.395424160000e-01, 1.766058e-01, -1.558065e-01
2.397945280000e-01, 1.764870e-01, -1.555500e-01
2.400466400000e-01, 1.764493e-01, -1.552942e-01
2.402987520000e-01, 1.764732e-01, -1.550384e-01
2.405508640000e-01, 1.768094e-01, -1.547819e-01
2.408029760000e-01, 1.774116e-01, -1.545246e-01
2.410550880000e-01, 1.782703e-01, -1.542681e-01
2.413072000000e-01, 1.791725e-01, -1.540123e-01
2.415593120000e-01, 1.802609e-01, -1.537565e-01
2.418114240000e-01, 1.818978e-01, -1.535007e-01
2.420635360000e-01, 1.840015e-01, -1.532442e-01
2.423156480000e-01, 1.858486e-01, -1.529891e-01
2.425677600000e-01, 1.867717e-01, -1.527312e-01
2.428198720000e-01, 1.870413e-01, -1.524754e-01
2.430719840000e-01, 1.869732e-01, -1.522174e-01
2.433240960000e-01, 1.867688e-01, -1.519623e-01
2.435762080000e-01, 1.863297e-01, -1.517058e-01
2.438283200000e-01, 1.855623e-01, -1.514507e-01
2.440804320000e-01, 1.845717e-01, -1.511942e-01
2.443325440000e-01, 1.836667e-01, -1.509391e-01
2.445846560000e-01, 1.830377e-01, -1.506826e-01
2.448367680000e-01, 1.824420e-01, -1.504261e-01
2.450888800000e-01, 1.819630e-01, -1.501688e-01
2.453409920000e-01, 1.813587e-01, -1.499123e-01
2.455931040000e-01, 1.806971e-01, -1.496558e-01
2.458452160000e-01, 1.798870e-01, -1.494000e-01
2.460973280000e-01, 1.787884e-01, -1.491442e-01
2.463494400000e-01, 1.777261e-01, -1.488884e-01
2.466015520000e-01, 1.768239e-01, -1.486326e-01
2.468536640000e-01, 1.761819e-01, -1.483768e-01
2.471057760000e-01, 1.758072e-01, -1.481188e-01
2.473578880000e-01, 1.753928e-01, -1.478609e-01
2.476100000000e-01, 1.749913e-01, -1.476051e-01
2.478621120000e-01, 1.743957e-01, -1.473486e-01
2.481142240000e-01, 1.738370e-01, -1.470935e-01
2.483663360000e-01, 1.733319e-01, -1.468370e-01
2.486184480000e-01, 1.728152e-01, -1.465819e-01
2.488705600000e-01, 1.723493e-01, -1.463254e-01
2.491226720000e-01, 1.719043e-01, -1.460688e-01
2.493747840000e-01, 1.715080e-01, -1.458101e-01
2.496268960000e-01, 1.711145e-01, -1.455551e-01
2.498790080000e-01, 1.707928e-01, -1.452986e-01
2.501311200000e-01, 1.705072e-01, -1.450435e-01
2.503832320000e-01, 1.703507e-01, -1.447870e-01
2.506353440000e-01, 1.701942e-01, -1.445319e-01
2.508874560000e-01, 1.701138e-01, -1.442754e-01
2.511395680000e-01, 1.701601e-01, -1.440181e-01
2.513916800000e-01, 1.701304e-01, -1.437609e-01
2.516437920000e-01, 1.700609e-01, -1.435051e-01
2.518959040000e-01, 1.700507e-01, -1.432493e-01
2.521480160000e-01, 1.701493e-01, -1.429935e-01
2.524001280000e-01, 1.702486e-01, -1.427377e-01
2.526522400000e-01, 1.704283e-01, -1.424819e-01
2.529043520000e-01, 1.706051e-01, -1.422261e-01
2.531564640000e-01, 1.707152e-01, -1.419681e-01
2.534085760000e-01, 1.708196e-01, -1.417109e-01
2.536606880000e-01, 1.709478e-01, -1.414529e-01
2.539128000000e-01, 1.710290e-01, -1.411978e-01
2.541649120000e-01, 1.711275e-01, -1.409413e-01
2.544170240000e-01, 1.711855e-01, -1.406862e-01
2.546691360000e-01, 1.712848e-01, -1.404297e-01
2.549212480000e-01, 1.713145e-01, -1.401746e-01
2.551733600000e-01, 1.713261e-01, -1.399174e-01
2.554254720000e-01, 1.712906e-01, -1.396616e-01
