% Moku:Lab Oscilloscope
% Channel A (Input 1, on), DC , 1 MOhm , 10 Vpp, 1 x probe attenuation
% Channel B (Output 1, on), 1 x probe attenuation
% Time span 82.60 ms, time offset -156.6 ms, Normal acquisition mode, 28 averages
% Edge trigger: Channel B, level 90.00 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Ramp, 10.000 000 Hz, 90.0 mVpp, offset 91.0 mV, phase 0.000 000 deg, symmetry 50.00 %, output termination 50 Ohm
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %, output termination 50 Ohm
% Internal 10 MHz clock
% Acquired 2025-11-12 T 17:16:39 -0500
% Time (s), Channel A (V), Channel B (V)
1.1608416000e-01, 1.8470000205e-01, 1.1893333466e-01
1.1609028000e-01, 1.8550000206e-01, 1.1896666799e-01
1.1609640000e-01, 1.8496666872e-01, 1.1896666799e-01
1.1610252000e-01, 1.8496666872e-01, 1.1896666799e-01
1.1610864000e-01, 1.8523333539e-01, 1.1900000132e-01
1.1611476000e-01, 1.8496666872e-01, 1.1900000132e-01
1.1612088000e-01, 1.8523333539e-01, 1.1900000132e-01
1.1612700000e-01, 1.8523333539e-01, 1.1903333466e-01
1.1613312000e-01, 1.8550000206e-01, 1.1903333466e-01
1.1613924000e-01, 1.8550000206e-01, 1.1903333466e-01
1.1614536000e-01, 1.8550000206e-01, 1.1906666799e-01
1.1615148000e-01, 1.8550000206e-01, 1.1906666799e-01
1.1615760000e-01, 1.8550000206e-01, 1.1906666799e-01
1.1616372000e-01, 1.8550000206e-01, 1.1910000132e-01
1.1616984000e-01, 1.8523333539e-01, 1.1910000132e-01
1.1617596000e-01, 1.8523333539e-01, 1.1910000132e-01
1.1618208000e-01, 1.8580000207e-01, 1.1913333466e-01
1.1618820000e-01, 1.8550000206e-01, 1.1913333466e-01
1.1619432000e-01, 1.8550000206e-01, 1.1913333466e-01
1.1620044000e-01, 1.8550000206e-01, 1.1916666799e-01
1.1620656000e-01, 1.8606666874e-01, 1.1916666799e-01
1.1621268000e-01, 1.8550000206e-01, 1.1916666799e-01
1.1621880000e-01, 1.8606666874e-01, 1.1920000133e-01
1.1622492000e-01, 1.8550000206e-01, 1.1920000133e-01
1.1623104000e-01, 1.8580000207e-01, 1.1920000133e-01
1.1623716000e-01, 1.8550000206e-01, 1.1923333466e-01
1.1624328000e-01, 1.8550000206e-01, 1.1923333466e-01
1.1624940000e-01, 1.8606666874e-01, 1.1923333466e-01
1.1625552000e-01, 1.8606666874e-01, 1.1923333466e-01
1.1626164000e-01, 1.8633333540e-01, 1.1926666799e-01
1.1626776000e-01, 1.8606666874e-01, 1.1926666799e-01
1.1627388000e-01, 1.8606666874e-01, 1.1926666799e-01
1.1628000000e-01, 1.8606666874e-01, 1.1930000133e-01
1.1628612000e-01, 1.8580000207e-01, 1.1930000133e-01
1.1629224000e-01, 1.8606666874e-01, 1.1930000133e-01
1.1629836000e-01, 1.8550000206e-01, 1.1933333466e-01
1.1630448000e-01, 1.8660000207e-01, 1.1933333466e-01
1.1631060000e-01, 1.8606666874e-01, 1.1936666799e-01
1.1631672000e-01, 1.8660000207e-01, 1.1936666799e-01
1.1632284000e-01, 1.8633333540e-01, 1.1936666799e-01
1.1632896000e-01, 1.8580000207e-01, 1.1936666799e-01
1.1633508000e-01, 1.8633333540e-01, 1.1940000133e-01
1.1634120000e-01, 1.8606666874e-01, 1.1940000133e-01
1.1634732000e-01, 1.8606666874e-01, 1.1940000133e-01
1.1635344000e-01, 1.8606666874e-01, 1.1943333466e-01
1.1635956000e-01, 1.8660000207e-01, 1.1943333466e-01
1.1636568000e-01, 1.8633333540e-01, 1.1943333466e-01
1.1637180000e-01, 1.8660000207e-01, 1.1946666799e-01
1.1637792000e-01, 1.8713333541e-01, 1.1946666799e-01
1.1638404000e-01, 1.8660000207e-01, 1.1946666799e-01
1.1639016000e-01, 1.8606666874e-01, 1.1950000133e-01
1.1639628000e-01, 1.8633333540e-01, 1.1950000133e-01
1.1640240000e-01, 1.8633333540e-01, 1.1950000133e-01
1.1640852000e-01, 1.8580000207e-01, 1.1953333466e-01
1.1641464000e-01, 1.8633333540e-01, 1.1953333466e-01
1.1642076000e-01, 1.8633333540e-01, 1.1953333466e-01
1.1642688000e-01, 1.8633333540e-01, 1.1956666800e-01
1.1643300000e-01, 1.8633333540e-01, 1.1956666800e-01
1.1643912000e-01, 1.8660000207e-01, 1.1956666800e-01
1.1644524000e-01, 1.8660000207e-01, 1.1960000133e-01
1.1645136000e-01, 1.8660000207e-01, 1.1960000133e-01
1.1645748000e-01, 1.8686666874e-01, 1.1960000133e-01
1.1646360000e-01, 1.8660000207e-01, 1.1963333466e-01
1.1646972000e-01, 1.8633333540e-01, 1.1963333466e-01
1.1647584000e-01, 1.8660000207e-01, 1.1963333466e-01
1.1648196000e-01, 1.8633333540e-01, 1.1966666800e-01
1.1648808000e-01, 1.8660000207e-01, 1.1966666800e-01
1.1649420000e-01, 1.8740000208e-01, 1.1966666800e-01
1.1650032000e-01, 1.8713333541e-01, 1.1970000133e-01
1.1650644000e-01, 1.8713333541e-01, 1.1970000133e-01
1.1651256000e-01, 1.8660000207e-01, 1.1970000133e-01
1.1651868000e-01, 1.8633333540e-01, 1.1973333466e-01
1.1652480000e-01, 1.8686666874e-01, 1.1973333466e-01
1.1653092000e-01, 1.8686666874e-01, 1.1973333466e-01
1.1653704000e-01, 1.8660000207e-01, 1.1976666800e-01
1.1654316000e-01, 1.8686666874e-01, 1.1976666800e-01
1.1654928000e-01, 1.8686666874e-01, 1.1976666800e-01
1.1655540000e-01, 1.8660000207e-01, 1.1980000133e-01
1.1656152000e-01, 1.8740000208e-01, 1.1980000133e-01
1.1656764000e-01, 1.8713333541e-01, 1.1980000133e-01
1.1657376000e-01, 1.8686666874e-01, 1.1983333467e-01
1.1657988000e-01, 1.8606666874e-01, 1.1983333467e-01
1.1658600000e-01, 1.8686666874e-01, 1.1983333467e-01
1.1659212000e-01, 1.8740000208e-01, 1.1986666800e-01
1.1659824000e-01, 1.8713333541e-01, 1.1986666800e-01
1.1660436000e-01, 1.8686666874e-01, 1.1986666800e-01
1.1661048000e-01, 1.8686666874e-01, 1.1990000133e-01
1.1661660000e-01, 1.8740000208e-01, 1.1990000133e-01
1.1662272000e-01, 1.8713333541e-01, 1.1990000133e-01
1.1662884000e-01, 1.8686666874e-01, 1.1993333467e-01
1.1663496000e-01, 1.8686666874e-01, 1.1993333467e-01
1.1664108000e-01, 1.8713333541e-01, 1.1993333467e-01
1.1664720000e-01, 1.8740000208e-01, 1.1996666800e-01
1.1665332000e-01, 1.8713333541e-01, 1.1996666800e-01
1.1665944000e-01, 1.8713333541e-01, 1.1996666800e-01
1.1666556000e-01, 1.8740000208e-01, 1.2000000133e-01
1.1667168000e-01, 1.8713333541e-01, 1.2000000133e-01
1.1667780000e-01, 1.8766666875e-01, 1.2000000133e-01
1.1668392000e-01, 1.8766666875e-01, 1.2003333467e-01
1.1669004000e-01, 1.8766666875e-01, 1.2003333467e-01
1.1669616000e-01, 1.8713333541e-01, 1.2003333467e-01
1.1670228000e-01, 1.8766666875e-01, 1.2006666800e-01
1.1670840000e-01, 1.8713333541e-01, 1.2006666800e-01
1.1671452000e-01, 1.8766666875e-01, 1.2006666800e-01
1.1672064000e-01, 1.8713333541e-01, 1.2010000134e-01
1.1672676000e-01, 1.8793333542e-01, 1.2010000134e-01
1.1673288000e-01, 1.8713333541e-01, 1.2010000134e-01
1.1673900000e-01, 1.8740000208e-01, 1.2013333467e-01
1.1674512000e-01, 1.8793333542e-01, 1.2013333467e-01
1.1675124000e-01, 1.8766666875e-01, 1.2013333467e-01
1.1675736000e-01, 1.8766666875e-01, 1.2016666800e-01
1.1676348000e-01, 1.8740000208e-01, 1.2016666800e-01
1.1676960000e-01, 1.8740000208e-01, 1.2016666800e-01
1.1677572000e-01, 1.8793333542e-01, 1.2020000134e-01
1.1678184000e-01, 1.8766666875e-01, 1.2020000134e-01
1.1678796000e-01, 1.8766666875e-01, 1.2020000134e-01
1.1679408000e-01, 1.8740000208e-01, 1.2023333467e-01
1.1680020000e-01, 1.8740000208e-01, 1.2023333467e-01
1.1680632000e-01, 1.8793333542e-01, 1.2023333467e-01
1.1681244000e-01, 1.8793333542e-01, 1.2026666800e-01
1.1681856000e-01, 1.8793333542e-01, 1.2026666800e-01
1.1682468000e-01, 1.8740000208e-01, 1.2026666800e-01
1.1683080000e-01, 1.8793333542e-01, 1.2030000134e-01
1.1683692000e-01, 1.8766666875e-01, 1.2030000134e-01
1.1684304000e-01, 1.8793333542e-01, 1.2030000134e-01
1.1684916000e-01, 1.8793333542e-01, 1.2033333467e-01
1.1685528000e-01, 1.8766666875e-01, 1.2033333467e-01
1.1686140000e-01, 1.8766666875e-01, 1.2033333467e-01
1.1686752000e-01, 1.8820000209e-01, 1.2036666800e-01
1.1687364000e-01, 1.8793333542e-01, 1.2036666800e-01
1.1687976000e-01, 1.8766666875e-01, 1.2036666800e-01
1.1688588000e-01, 1.8793333542e-01, 1.2040000134e-01
1.1689200000e-01, 1.8846666876e-01, 1.2040000134e-01
1.1689812000e-01, 1.8766666875e-01, 1.2040000134e-01
1.1690424000e-01, 1.8793333542e-01, 1.2043333467e-01
1.1691036000e-01, 1.8820000209e-01, 1.2043333467e-01
1.1691648000e-01, 1.8846666876e-01, 1.2043333467e-01
1.1692260000e-01, 1.8793333542e-01, 1.2046666801e-01
1.1692872000e-01, 1.8793333542e-01, 1.2046666801e-01
1.1693484000e-01, 1.8820000209e-01, 1.2046666801e-01
1.1694096000e-01, 1.8793333542e-01, 1.2050000134e-01
1.1694708000e-01, 1.8793333542e-01, 1.2050000134e-01
1.1695320000e-01, 1.8846666876e-01, 1.2050000134e-01
1.1695932000e-01, 1.8820000209e-01, 1.2053333467e-01
1.1696544000e-01, 1.8820000209e-01, 1.2053333467e-01
1.1697156000e-01, 1.8793333542e-01, 1.2053333467e-01
1.1697768000e-01, 1.8820000209e-01, 1.2056666801e-01
1.1698380000e-01, 1.8820000209e-01, 1.2056666801e-01
1.1698992000e-01, 1.8846666876e-01, 1.2056666801e-01
1.1699604000e-01, 1.8846666876e-01, 1.2060000134e-01
1.1700216000e-01, 1.8820000209e-01, 1.2060000134e-01
1.1700828000e-01, 1.8846666876e-01, 1.2060000134e-01
1.1701440000e-01, 1.8846666876e-01, 1.2060000134e-01
1.1702052000e-01, 1.8820000209e-01, 1.2063333467e-01
1.1702664000e-01, 1.8873333543e-01, 1.2063333467e-01
1.1703276000e-01, 1.8846666876e-01, 1.2063333467e-01
1.1703888000e-01, 1.8846666876e-01, 1.2066666801e-01
1.1704500000e-01, 1.8846666876e-01, 1.2066666801e-01
1.1705112000e-01, 1.8846666876e-01, 1.2066666801e-01
1.1705724000e-01, 1.8846666876e-01, 1.2070000134e-01
1.1706336000e-01, 1.8846666876e-01, 1.2070000134e-01
1.1706948000e-01, 1.8846666876e-01, 1.2070000134e-01
1.1707560000e-01, 1.8820000209e-01, 1.2073333468e-01
1.1708172000e-01, 1.8846666876e-01, 1.2073333468e-01
1.1708784000e-01, 1.8873333543e-01, 1.2073333468e-01
1.1709396000e-01, 1.8846666876e-01, 1.2076666801e-01
1.1710008000e-01, 1.8846666876e-01, 1.2076666801e-01
1.1710620000e-01, 1.8873333543e-01, 1.2076666801e-01
1.1711232000e-01, 1.8873333543e-01, 1.2080000134e-01
1.1711844000e-01, 1.8846666876e-01, 1.2080000134e-01
1.1712456000e-01, 1.8873333543e-01, 1.2080000134e-01
1.1713068000e-01, 1.8846666876e-01, 1.2083333468e-01
1.1713680000e-01, 1.8873333543e-01, 1.2083333468e-01
1.1714292000e-01, 1.8873333543e-01, 1.2083333468e-01
1.1714904000e-01, 1.8926666877e-01, 1.2086666801e-01
1.1715516000e-01, 1.8900000210e-01, 1.2086666801e-01
1.1716128000e-01, 1.8846666876e-01, 1.2086666801e-01
1.1716740000e-01, 1.8900000210e-01, 1.2090000134e-01
1.1717352000e-01, 1.8873333543e-01, 1.2090000134e-01
1.1717964000e-01, 1.8900000210e-01, 1.2090000134e-01
1.1718576000e-01, 1.8873333543e-01, 1.2093333468e-01
1.1719188000e-01, 1.8900000210e-01, 1.2093333468e-01
1.1719800000e-01, 1.8926666877e-01, 1.2093333468e-01
1.1720412000e-01, 1.8900000210e-01, 1.2096666801e-01
1.1721024000e-01, 1.8926666877e-01, 1.2096666801e-01
1.1721636000e-01, 1.8926666877e-01, 1.2096666801e-01
1.1722248000e-01, 1.8953333544e-01, 1.2100000135e-01
1.1722860000e-01, 1.8953333544e-01, 1.2100000135e-01
1.1723472000e-01, 1.8846666876e-01, 1.2100000135e-01
1.1724084000e-01, 1.8953333544e-01, 1.2103333468e-01
1.1724696000e-01, 1.8926666877e-01, 1.2103333468e-01
1.1725308000e-01, 1.8926666877e-01, 1.2103333468e-01
1.1725920000e-01, 1.8926666877e-01, 1.2106666801e-01
1.1726532000e-01, 1.8926666877e-01, 1.2106666801e-01
1.1727144000e-01, 1.8926666877e-01, 1.2106666801e-01
1.1727756000e-01, 1.8900000210e-01, 1.2110000135e-01
1.1728368000e-01, 1.8926666877e-01, 1.2110000135e-01
1.1728980000e-01, 1.8953333544e-01, 1.2110000135e-01
1.1729592000e-01, 1.8953333544e-01, 1.2113333468e-01
1.1730204000e-01, 1.9010000211e-01, 1.2113333468e-01
1.1730816000e-01, 1.8900000210e-01, 1.2113333468e-01
1.1731428000e-01, 1.8983333544e-01, 1.2116666801e-01
1.1732040000e-01, 1.8953333544e-01, 1.2116666801e-01
1.1732652000e-01, 1.8926666877e-01, 1.2116666801e-01
1.1733264000e-01, 1.8926666877e-01, 1.2120000135e-01
1.1733876000e-01, 1.8953333544e-01, 1.2120000135e-01
1.1734488000e-01, 1.8926666877e-01, 1.2120000135e-01
1.1735100000e-01, 1.8953333544e-01, 1.2123333468e-01
1.1735712000e-01, 1.8953333544e-01, 1.2123333468e-01
1.1736324000e-01, 1.8953333544e-01, 1.2123333468e-01
1.1736936000e-01, 1.8953333544e-01, 1.2126666801e-01
1.1737548000e-01, 1.8983333544e-01, 1.2126666801e-01
1.1738160000e-01, 1.8983333544e-01, 1.2126666801e-01
1.1738772000e-01, 1.8926666877e-01, 1.2130000135e-01
1.1739384000e-01, 1.8953333544e-01, 1.2130000135e-01
1.1739996000e-01, 1.9010000211e-01, 1.2130000135e-01
1.1740608000e-01, 1.8983333544e-01, 1.2133333468e-01
1.1741220000e-01, 1.8900000210e-01, 1.2133333468e-01
1.1741832000e-01, 1.8953333544e-01, 1.2133333468e-01
1.1742444000e-01, 1.8926666877e-01, 1.2136666802e-01
1.1743056000e-01, 1.8953333544e-01, 1.2136666802e-01
1.1743668000e-01, 1.8983333544e-01, 1.2136666802e-01
1.1744280000e-01, 1.9010000211e-01, 1.2140000135e-01
1.1744892000e-01, 1.8953333544e-01, 1.2140000135e-01
1.1745504000e-01, 1.8983333544e-01, 1.2140000135e-01
1.1746116000e-01, 1.9010000211e-01, 1.2143333468e-01
1.1746728000e-01, 1.8953333544e-01, 1.2143333468e-01
1.1747340000e-01, 1.9010000211e-01, 1.2143333468e-01
1.1747952000e-01, 1.9036666878e-01, 1.2146666802e-01
1.1748564000e-01, 1.8953333544e-01, 1.2146666802e-01
1.1749176000e-01, 1.9063333545e-01, 1.2146666802e-01
1.1749788000e-01, 1.9010000211e-01, 1.2150000135e-01
1.1750400000e-01, 1.9036666878e-01, 1.2150000135e-01
1.1751012000e-01, 1.8983333544e-01, 1.2150000135e-01
1.1751624000e-01, 1.9090000212e-01, 1.2153333468e-01
1.1752236000e-01, 1.9010000211e-01, 1.2153333468e-01
1.1752848000e-01, 1.8983333544e-01, 1.2153333468e-01
1.1753460000e-01, 1.9063333545e-01, 1.2156666802e-01
1.1754072000e-01, 1.9036666878e-01, 1.2156666802e-01
1.1754684000e-01, 1.8983333544e-01, 1.2156666802e-01
1.1755296000e-01, 1.9036666878e-01, 1.2160000135e-01
1.1755908000e-01, 1.9036666878e-01, 1.2160000135e-01
1.1756520000e-01, 1.9010000211e-01, 1.2160000135e-01
1.1757132000e-01, 1.9010000211e-01, 1.2163333469e-01
1.1757744000e-01, 1.9010000211e-01, 1.2163333469e-01
1.1758356000e-01, 1.9063333545e-01, 1.2163333469e-01
1.1758968000e-01, 1.9010000211e-01, 1.2166666802e-01
1.1759580000e-01, 1.9063333545e-01, 1.2166666802e-01
1.1760192000e-01, 1.9036666878e-01, 1.2166666802e-01
1.1760804000e-01, 1.9063333545e-01, 1.2170000135e-01
1.1761416000e-01, 1.9063333545e-01, 1.2170000135e-01
1.1762028000e-01, 1.9036666878e-01, 1.2170000135e-01
1.1762640000e-01, 1.9036666878e-01, 1.2173333469e-01
1.1763252000e-01, 1.9090000212e-01, 1.2173333469e-01
1.1763864000e-01, 1.9090000212e-01, 1.2173333469e-01
1.1764476000e-01, 1.9090000212e-01, 1.2176666802e-01
1.1765088000e-01, 1.9063333545e-01, 1.2176666802e-01
1.1765700000e-01, 1.9063333545e-01, 1.2176666802e-01
1.1766312000e-01, 1.9063333545e-01, 1.2180000135e-01
1.1766924000e-01, 1.9063333545e-01, 1.2180000135e-01
1.1767536000e-01, 1.9063333545e-01, 1.2180000135e-01
1.1768148000e-01, 1.9063333545e-01, 1.2180000135e-01
1.1768760000e-01, 1.9090000212e-01, 1.2183333469e-01
1.1769372000e-01, 1.9090000212e-01, 1.2183333469e-01
1.1769984000e-01, 1.9063333545e-01, 1.2183333469e-01
1.1770596000e-01, 1.9036666878e-01, 1.2186666802e-01
1.1771208000e-01, 1.9090000212e-01, 1.2186666802e-01
1.1771820000e-01, 1.9090000212e-01, 1.2186666802e-01
1.1772432000e-01, 1.9063333545e-01, 1.2190000136e-01
1.1773044000e-01, 1.9090000212e-01, 1.2190000136e-01
1.1773656000e-01, 1.9063333545e-01, 1.2193333469e-01
1.1774268000e-01, 1.9036666878e-01, 1.2193333469e-01
1.1774880000e-01, 1.9063333545e-01, 1.2193333469e-01
1.1775492000e-01, 1.9090000212e-01, 1.2193333469e-01
1.1776104000e-01, 1.9116666879e-01, 1.2196666802e-01
1.1776716000e-01, 1.9090000212e-01, 1.2196666802e-01
1.1777328000e-01, 1.9116666879e-01, 1.2196666802e-01
1.1777940000e-01, 1.9143333546e-01, 1.2200000136e-01
1.1778552000e-01, 1.9143333546e-01, 1.2200000136e-01
1.1779164000e-01, 1.9116666879e-01, 1.2200000136e-01
1.1779776000e-01, 1.9170000213e-01, 1.2203333469e-01
1.1780388000e-01, 1.9143333546e-01, 1.2203333469e-01
1.1781000000e-01, 1.9143333546e-01, 1.2203333469e-01
1.1781612000e-01, 1.9116666879e-01, 1.2206666802e-01
1.1782224000e-01, 1.9143333546e-01, 1.2206666802e-01
1.1782836000e-01, 1.9116666879e-01, 1.2206666802e-01
1.1783448000e-01, 1.9116666879e-01, 1.2210000136e-01
1.1784060000e-01, 1.9143333546e-01, 1.2210000136e-01
1.1784672000e-01, 1.9143333546e-01, 1.2210000136e-01
1.1785284000e-01, 1.9116666879e-01, 1.2213333469e-01
1.1785896000e-01, 1.9196666880e-01, 1.2213333469e-01
1.1786508000e-01, 1.9143333546e-01, 1.2213333469e-01
1.1787120000e-01, 1.9090000212e-01, 1.2216666802e-01
1.1787732000e-01, 1.9116666879e-01, 1.2216666802e-01
1.1788344000e-01, 1.9170000213e-01, 1.2216666802e-01
1.1788956000e-01, 1.9170000213e-01, 1.2220000136e-01
1.1789568000e-01, 1.9196666880e-01, 1.2220000136e-01
1.1790180000e-01, 1.9196666880e-01, 1.2220000136e-01
1.1790792000e-01, 1.9170000213e-01, 1.2223333469e-01
1.1791404000e-01, 1.9223333547e-01, 1.2223333469e-01
1.1792016000e-01, 1.9116666879e-01, 1.2223333469e-01
1.1792628000e-01, 1.9170000213e-01, 1.2226666803e-01
1.1793240000e-01, 1.9170000213e-01, 1.2226666803e-01
1.1793852000e-01, 1.9143333546e-01, 1.2226666803e-01
1.1794464000e-01, 1.9223333547e-01, 1.2230000136e-01
1.1795076000e-01, 1.9196666880e-01, 1.2230000136e-01
1.1795688000e-01, 1.9196666880e-01, 1.2230000136e-01
1.1796300000e-01, 1.9143333546e-01, 1.2233333469e-01
1.1796912000e-01, 1.9170000213e-01, 1.2233333469e-01
1.1797524000e-01, 1.9143333546e-01, 1.2233333469e-01
1.1798136000e-01, 1.9196666880e-01, 1.2236666803e-01
1.1798748000e-01, 1.9196666880e-01, 1.2236666803e-01
1.1799360000e-01, 1.9170000213e-01, 1.2236666803e-01
1.1799972000e-01, 1.9143333546e-01, 1.2240000136e-01
1.1800584000e-01, 1.9170000213e-01, 1.2240000136e-01
1.1801196000e-01, 1.9223333547e-01, 1.2240000136e-01
1.1801808000e-01, 1.9116666879e-01, 1.2243333469e-01
1.1802420000e-01, 1.9223333547e-01, 1.2243333469e-01
1.1803032000e-01, 1.9196666880e-01, 1.2243333469e-01
1.1803644000e-01, 1.9170000213e-01, 1.2246666803e-01
1.1804256000e-01, 1.9223333547e-01, 1.2246666803e-01
1.1804868000e-01, 1.9223333547e-01, 1.2246666803e-01
1.1805480000e-01, 1.9223333547e-01, 1.2250000136e-01
1.1806092000e-01, 1.9143333546e-01, 1.2250000136e-01
1.1806704000e-01, 1.9143333546e-01, 1.2250000136e-01
1.1807316000e-01, 1.9170000213e-01, 1.2253333470e-01
1.1807928000e-01, 1.9170000213e-01, 1.2253333470e-01
1.1808540000e-01, 1.9196666880e-01, 1.2253333470e-01
1.1809152000e-01, 1.9170000213e-01, 1.2256666803e-01
1.1809764000e-01, 1.9196666880e-01, 1.2256666803e-01
1.1810376000e-01, 1.9196666880e-01, 1.2256666803e-01
1.1810988000e-01, 1.9223333547e-01, 1.2260000136e-01
1.1811600000e-01, 1.9223333547e-01, 1.2260000136e-01
1.1812212000e-01, 1.9170000213e-01, 1.2260000136e-01
1.1812824000e-01, 1.9250000214e-01, 1.2263333470e-01
1.1813436000e-01, 1.9223333547e-01, 1.2263333470e-01
1.1814048000e-01, 1.9143333546e-01, 1.2263333470e-01
1.1814660000e-01, 1.9250000214e-01, 1.2266666803e-01
1.1815272000e-01, 1.9196666880e-01, 1.2266666803e-01
1.1815884000e-01, 1.9250000214e-01, 1.2266666803e-01
1.1816496000e-01, 1.9276666881e-01, 1.2270000136e-01
1.1817108000e-01, 1.9196666880e-01, 1.2270000136e-01
1.1817720000e-01, 1.9223333547e-01, 1.2270000136e-01
1.1818332000e-01, 1.9223333547e-01, 1.2273333470e-01
1.1818944000e-01, 1.9250000214e-01, 1.2273333470e-01
1.1819556000e-01, 1.9223333547e-01, 1.2273333470e-01
1.1820168000e-01, 1.9223333547e-01, 1.2276666803e-01
1.1820780000e-01, 1.9223333547e-01, 1.2276666803e-01
1.1821392000e-01, 1.9196666880e-01, 1.2276666803e-01
1.1822004000e-01, 1.9276666881e-01, 1.2280000137e-01
1.1822616000e-01, 1.9223333547e-01, 1.2280000137e-01
1.1823228000e-01, 1.9250000214e-01, 1.2280000137e-01
1.1823840000e-01, 1.9223333547e-01, 1.2283333470e-01
1.1824452000e-01, 1.9250000214e-01, 1.2283333470e-01
1.1825064000e-01, 1.9223333547e-01, 1.2283333470e-01
1.1825676000e-01, 1.9223333547e-01, 1.2286666803e-01
1.1826288000e-01, 1.9276666881e-01, 1.2286666803e-01
1.1826900000e-01, 1.9276666881e-01, 1.2286666803e-01
1.1827512000e-01, 1.9250000214e-01, 1.2290000137e-01
1.1828124000e-01, 1.9250000214e-01, 1.2290000137e-01
1.1828736000e-01, 1.9276666881e-01, 1.2290000137e-01
1.1829348000e-01, 1.9250000214e-01, 1.2293333470e-01
1.1829960000e-01, 1.9276666881e-01, 1.2293333470e-01
1.1830572000e-01, 1.9196666880e-01, 1.2293333470e-01
1.1831184000e-01, 1.9250000214e-01, 1.2296666803e-01
1.1831796000e-01, 1.9303333548e-01, 1.2296666803e-01
1.1832408000e-01, 1.9223333547e-01, 1.2296666803e-01
1.1833020000e-01, 1.9250000214e-01, 1.2300000137e-01
1.1833632000e-01, 1.9276666881e-01, 1.2300000137e-01
1.1834244000e-01, 1.9250000214e-01, 1.2300000137e-01
1.1834856000e-01, 1.9223333547e-01, 1.2303333470e-01
1.1835468000e-01, 1.9250000214e-01, 1.2303333470e-01
1.1836080000e-01, 1.9196666880e-01, 1.2303333470e-01
1.1836692000e-01, 1.9276666881e-01, 1.2306666803e-01
1.1837304000e-01, 1.9250000214e-01, 1.2306666803e-01
1.1837916000e-01, 1.9250000214e-01, 1.2306666803e-01
1.1838528000e-01, 1.9303333548e-01, 1.2310000137e-01
1.1839140000e-01, 1.9303333548e-01, 1.2310000137e-01
1.1839752000e-01, 1.9356666882e-01, 1.2310000137e-01
1.1840364000e-01, 1.9276666881e-01, 1.2313333470e-01
1.1840976000e-01, 1.9250000214e-01, 1.2313333470e-01
1.1841588000e-01, 1.9223333547e-01, 1.2313333470e-01
1.1842200000e-01, 1.9250000214e-01, 1.2316666804e-01
1.1842812000e-01, 1.9223333547e-01, 1.2316666804e-01
1.1843424000e-01, 1.9303333548e-01, 1.2316666804e-01
1.1844036000e-01, 1.9223333547e-01, 1.2316666804e-01
1.1844648000e-01, 1.9303333548e-01, 1.2320000137e-01
1.1845260000e-01, 1.9276666881e-01, 1.2320000137e-01
1.1845872000e-01, 1.9276666881e-01, 1.2320000137e-01
1.1846484000e-01, 1.9250000214e-01, 1.2323333470e-01
1.1847096000e-01, 1.9276666881e-01, 1.2323333470e-01
1.1847708000e-01, 1.9250000214e-01, 1.2323333470e-01
1.1848320000e-01, 1.9303333548e-01, 1.2326666804e-01
1.1848932000e-01, 1.9276666881e-01, 1.2326666804e-01
1.1849544000e-01, 1.9276666881e-01, 1.2326666804e-01
1.1850156000e-01, 1.9250000214e-01, 1.2330000137e-01
1.1850768000e-01, 1.9356666882e-01, 1.2330000137e-01
1.1851380000e-01, 1.9223333547e-01, 1.2330000137e-01
1.1851992000e-01, 1.9330000215e-01, 1.2333333470e-01
1.1852604000e-01, 1.9276666881e-01, 1.2333333470e-01
1.1853216000e-01, 1.9276666881e-01, 1.2333333470e-01
1.1853828000e-01, 1.9303333548e-01, 1.2336666804e-01
1.1854440000e-01, 1.9276666881e-01, 1.2336666804e-01
1.1855052000e-01, 1.9303333548e-01, 1.2336666804e-01
1.1855664000e-01, 1.9276666881e-01, 1.2340000137e-01
1.1856276000e-01, 1.9330000215e-01, 1.2340000137e-01
1.1856888000e-01, 1.9276666881e-01, 1.2340000137e-01
1.1857500000e-01, 1.9303333548e-01, 1.2343333471e-01
1.1858112000e-01, 1.9303333548e-01, 1.2343333471e-01
1.1858724000e-01, 1.9356666882e-01, 1.2343333471e-01
1.1859336000e-01, 1.9303333548e-01, 1.2346666804e-01
1.1859948000e-01, 1.9303333548e-01, 1.2346666804e-01
1.1860560000e-01, 1.9330000215e-01, 1.2346666804e-01
1.1861172000e-01, 1.9303333548e-01, 1.2350000137e-01
1.1861784000e-01, 1.9303333548e-01, 1.2350000137e-01
1.1862396000e-01, 1.9276666881e-01, 1.2350000137e-01
1.1863008000e-01, 1.9276666881e-01, 1.2353333471e-01
1.1863620000e-01, 1.9330000215e-01, 1.2353333471e-01
1.1864232000e-01, 1.9330000215e-01, 1.2353333471e-01
1.1864844000e-01, 1.9303333548e-01, 1.2356666804e-01
1.1865456000e-01, 1.9330000215e-01, 1.2356666804e-01
1.1866068000e-01, 1.9356666882e-01, 1.2356666804e-01
1.1866680000e-01, 1.9330000215e-01, 1.2360000137e-01
1.1867292000e-01, 1.9330000215e-01, 1.2360000137e-01
1.1867904000e-01, 1.9303333548e-01, 1.2360000137e-01
