% Moku:Lab Oscilloscope
% Channel A (Input 1, on), DC , 1 MOhm , 10 Vpp, 1 x probe attenuation
% Channel B (Output 1, on), 1 x probe attenuation
% Time span 257.6 ms, time offset -123.3 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel B, level -2.263 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Ramp, 10.000 000 Hz, 53.0 mVpp, offset -149.0 mV, phase 0.000 000 deg, symmetry 50.00 %, output termination 50 Ohm
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %, output termination 50 Ohm
% Internal 10 MHz clock
% Acquired 2025-11-12 T 17:30:10 -0500
% Time (s), Channel A (V), Channel B (V)
5.4492208000e-02, 8.9800000998e-02, -1.7533333528e-01
5.4510216000e-02, 9.0066667668e-02, -1.7536666862e-01
5.4528224000e-02, 9.0066667668e-02, -1.7536666862e-01
5.4546232000e-02, 9.0600001007e-02, -1.7540000195e-01
5.4564240000e-02, 9.0066667668e-02, -1.7540000195e-01
5.4582248000e-02, 9.0600001007e-02, -1.7543333528e-01
5.4600256000e-02, 9.0333334338e-02, -1.7546666862e-01
5.4618264000e-02, 9.0600001007e-02, -1.7546666862e-01
5.4636272000e-02, 9.0066667668e-02, -1.7550000195e-01
5.4654280000e-02, 9.0600001007e-02, -1.7550000195e-01
5.4672288000e-02, 9.0066667668e-02, -1.7546666862e-01
5.4690296000e-02, 9.0333334338e-02, -1.7546666862e-01
5.4708304000e-02, 9.0866667677e-02, -1.7543333528e-01
5.4726312000e-02, 9.0600001007e-02, -1.7540000195e-01
5.4744320000e-02, 9.0600001007e-02, -1.7540000195e-01
5.4762328000e-02, 9.0600001007e-02, -1.7536666862e-01
5.4780336000e-02, 9.0600001007e-02, -1.7536666862e-01
5.4798344000e-02, 9.0600001007e-02, -1.7533333528e-01
5.4816352000e-02, 9.0866667677e-02, -1.7533333528e-01
5.4834360000e-02, 9.0866667677e-02, -1.7530000195e-01
5.4852368000e-02, 9.1133334347e-02, -1.7526666862e-01
5.4870376000e-02, 9.0866667677e-02, -1.7526666862e-01
5.4888384000e-02, 9.0333334338e-02, -1.7523333528e-01
5.4906392000e-02, 9.1133334347e-02, -1.7523333528e-01
5.4924400000e-02, 9.0333334338e-02, -1.7520000195e-01
5.4942408000e-02, 9.0600001007e-02, -1.7520000195e-01
5.4960416000e-02, 9.0600001007e-02, -1.7516666861e-01
5.4978424000e-02, 9.0600001007e-02, -1.7513333528e-01
5.4996432000e-02, 9.0333334338e-02, -1.7513333528e-01
5.5014440000e-02, 9.0866667677e-02, -1.7510000195e-01
5.5032448000e-02, 9.0866667677e-02, -1.7510000195e-01
5.5050456000e-02, 9.0866667677e-02, -1.7506666861e-01
5.5068464000e-02, 9.0866667677e-02, -1.7506666861e-01
5.5086472000e-02, 9.0866667677e-02, -1.7503333528e-01
5.5104480000e-02, 9.0866667677e-02, -1.7500000195e-01
5.5122488000e-02, 9.0866667677e-02, -1.7500000195e-01
5.5140496000e-02, 9.0866667677e-02, -1.7496666861e-01
5.5158504000e-02, 9.0866667677e-02, -1.7496666861e-01
5.5176512000e-02, 9.0600001007e-02, -1.7493333528e-01
5.5194520000e-02, 9.0600001007e-02, -1.7493333528e-01
5.5212528000e-02, 9.0600001007e-02, -1.7490000194e-01
5.5230536000e-02, 9.0866667677e-02, -1.7486666861e-01
5.5248544000e-02, 9.0866667677e-02, -1.7486666861e-01
5.5266552000e-02, 9.0600001007e-02, -1.7483333528e-01
5.5284560000e-02, 9.0066667668e-02, -1.7483333528e-01
5.5302568000e-02, 9.0866667677e-02, -1.7480000194e-01
5.5320576000e-02, 9.0600001007e-02, -1.7480000194e-01
5.5338584000e-02, 9.0333334338e-02, -1.7476666861e-01
5.5356592000e-02, 9.0600001007e-02, -1.7473333528e-01
5.5374600000e-02, 9.0866667677e-02, -1.7473333528e-01
5.5392608000e-02, 9.0600001007e-02, -1.7470000194e-01
5.5410616000e-02, 9.0600001007e-02, -1.7470000194e-01
5.5428624000e-02, 9.0333334338e-02, -1.7466666861e-01
5.5446632000e-02, 9.0600001007e-02, -1.7466666861e-01
5.5464640000e-02, 9.0333334338e-02, -1.7463333527e-01
5.5482648000e-02, 9.0333334338e-02, -1.7460000194e-01
5.5500656000e-02, 9.0600001007e-02, -1.7460000194e-01
5.5518664000e-02, 9.0600001007e-02, -1.7456666861e-01
5.5536672000e-02, 9.0600001007e-02, -1.7456666861e-01
5.5554680000e-02, 9.0333334338e-02, -1.7453333527e-01
5.5572688000e-02, 9.0600001007e-02, -1.7453333527e-01
5.5590696000e-02, 9.0600001007e-02, -1.7450000194e-01
5.5608704000e-02, 9.0066667668e-02, -1.7446666861e-01
5.5626712000e-02, 9.0600001007e-02, -1.7446666861e-01
5.5644720000e-02, 9.0333334338e-02, -1.7443333527e-01
5.5662728000e-02, 8.9800000998e-02, -1.7443333527e-01
5.5680736000e-02, 9.0600001007e-02, -1.7440000194e-01
5.5698744000e-02, 9.0333334338e-02, -1.7440000194e-01
5.5716752000e-02, 9.0066667668e-02, -1.7436666861e-01
5.5734760000e-02, 9.0066667668e-02, -1.7433333527e-01
5.5752768000e-02, 9.0066667668e-02, -1.7433333527e-01
5.5770776000e-02, 8.9800000998e-02, -1.7430000194e-01
5.5788784000e-02, 9.0333334338e-02, -1.7430000194e-01
5.5806792000e-02, 9.0333334338e-02, -1.7426666860e-01
5.5824800000e-02, 9.0333334338e-02, -1.7426666860e-01
5.5842808000e-02, 8.9800000998e-02, -1.7423333527e-01
5.5860816000e-02, 9.0066667668e-02, -1.7420000194e-01
5.5878824000e-02, 9.0066667668e-02, -1.7420000194e-01
5.5896832000e-02, 9.0066667668e-02, -1.7416666860e-01
5.5914840000e-02, 8.9800000998e-02, -1.7416666860e-01
5.5932848000e-02, 9.0066667668e-02, -1.7413333527e-01
5.5950856000e-02, 8.9800000998e-02, -1.7413333527e-01
5.5968864000e-02, 9.0333334338e-02, -1.7410000194e-01
5.5986872000e-02, 8.9800000998e-02, -1.7406666860e-01
5.6004880000e-02, 8.9800000998e-02, -1.7406666860e-01
5.6022888000e-02, 9.0333334338e-02, -1.7403333527e-01
5.6040896000e-02, 9.0333334338e-02, -1.7403333527e-01
5.6058904000e-02, 8.9800000998e-02, -1.7400000193e-01
5.6076912000e-02, 8.9800000998e-02, -1.7396666860e-01
5.6094920000e-02, 8.9800000998e-02, -1.7396666860e-01
5.6112928000e-02, 8.9800000998e-02, -1.7393333527e-01
5.6130936000e-02, 8.9533334329e-02, -1.7393333527e-01
5.6148944000e-02, 8.9800000998e-02, -1.7390000193e-01
5.6166952000e-02, 8.9533334329e-02, -1.7390000193e-01
5.6184960000e-02, 9.0066667668e-02, -1.7386666860e-01
5.6202968000e-02, 8.9533334329e-02, -1.7383333527e-01
5.6220976000e-02, 8.9800000998e-02, -1.7383333527e-01
5.6238984000e-02, 8.9266667659e-02, -1.7380000193e-01
5.6256992000e-02, 8.9533334329e-02, -1.7380000193e-01
5.6275000000e-02, 8.9266667659e-02, -1.7376666860e-01
5.6293008000e-02, 8.9800000998e-02, -1.7376666860e-01
5.6311016000e-02, 8.9266667659e-02, -1.7373333526e-01
5.6329024000e-02, 8.9266667659e-02, -1.7370000193e-01
5.6347032000e-02, 8.9533334329e-02, -1.7370000193e-01
5.6365040000e-02, 8.9266667659e-02, -1.7366666860e-01
5.6383048000e-02, 8.9800000998e-02, -1.7366666860e-01
5.6401056000e-02, 8.9266667659e-02, -1.7363333526e-01
5.6419064000e-02, 8.9000000989e-02, -1.7363333526e-01
5.6437072000e-02, 8.9800000998e-02, -1.7360000193e-01
5.6455080000e-02, 8.9266667659e-02, -1.7356666860e-01
5.6473088000e-02, 8.9533334329e-02, -1.7356666860e-01
5.6491096000e-02, 8.9533334329e-02, -1.7353333526e-01
5.6509104000e-02, 8.9266667659e-02, -1.7353333526e-01
5.6527112000e-02, 8.9266667659e-02, -1.7350000193e-01
5.6545120000e-02, 8.9266667659e-02, -1.7350000193e-01
5.6563128000e-02, 8.9000000989e-02, -1.7346666860e-01
5.6581136000e-02, 8.8733334320e-02, -1.7343333526e-01
5.6599144000e-02, 8.9266667659e-02, -1.7343333526e-01
5.6617152000e-02, 8.9266667659e-02, -1.7340000193e-01
5.6635160000e-02, 8.9000000989e-02, -1.7340000193e-01
5.6653168000e-02, 8.9000000989e-02, -1.7336666859e-01
5.6671176000e-02, 8.9000000989e-02, -1.7336666859e-01
5.6689184000e-02, 8.8733334320e-02, -1.7333333526e-01
5.6707192000e-02, 8.9266667659e-02, -1.7330000193e-01
5.6725200000e-02, 8.9266667659e-02, -1.7330000193e-01
5.6743208000e-02, 8.8733334320e-02, -1.7326666859e-01
5.6761216000e-02, 8.8733334320e-02, -1.7326666859e-01
5.6779224000e-02, 8.8733334320e-02, -1.7323333526e-01
5.6797232000e-02, 8.8733334320e-02, -1.7323333526e-01
5.6815240000e-02, 8.8733334320e-02, -1.7320000193e-01
5.6833248000e-02, 8.8466667650e-02, -1.7316666859e-01
5.6851256000e-02, 8.9000000989e-02, -1.7316666859e-01
5.6869264000e-02, 8.9000000989e-02, -1.7313333526e-01
5.6887272000e-02, 8.8733334320e-02, -1.7313333526e-01
5.6905280000e-02, 8.9000000989e-02, -1.7310000192e-01
5.6923288000e-02, 8.8466667650e-02, -1.7310000192e-01
5.6941296000e-02, 8.8466667650e-02, -1.7306666859e-01
5.6959304000e-02, 8.8200000981e-02, -1.7303333526e-01
5.6977312000e-02, 8.8466667650e-02, -1.7303333526e-01
5.6995320000e-02, 8.8733334320e-02, -1.7300000192e-01
5.7013328000e-02, 8.8733334320e-02, -1.7300000192e-01
5.7031336000e-02, 8.8733334320e-02, -1.7296666859e-01
5.7049344000e-02, 8.8466667650e-02, -1.7296666859e-01
5.7067352000e-02, 8.8466667650e-02, -1.7293333526e-01
5.7085360000e-02, 8.8200000981e-02, -1.7290000192e-01
5.7103368000e-02, 8.8466667650e-02, -1.7290000192e-01
5.7121376000e-02, 8.8200000981e-02, -1.7286666859e-01
5.7139384000e-02, 8.8200000981e-02, -1.7286666859e-01
5.7157392000e-02, 8.8200000981e-02, -1.7283333525e-01
5.7175400000e-02, 8.8466667650e-02, -1.7283333525e-01
5.7193408000e-02, 8.8200000981e-02, -1.7280000192e-01
5.7211416000e-02, 8.8200000981e-02, -1.7276666859e-01
5.7229424000e-02, 8.7933334311e-02, -1.7276666859e-01
5.7247432000e-02, 8.8466667650e-02, -1.7273333525e-01
5.7265440000e-02, 8.8466667650e-02, -1.7273333525e-01
5.7283448000e-02, 8.7933334311e-02, -1.7270000192e-01
5.7301456000e-02, 8.8466667650e-02, -1.7270000192e-01
5.7319464000e-02, 8.7633334308e-02, -1.7266666859e-01
5.7337472000e-02, 8.8200000981e-02, -1.7263333525e-01
5.7355480000e-02, 8.7933334311e-02, -1.7263333525e-01
5.7373488000e-02, 8.8200000981e-02, -1.7260000192e-01
5.7391496000e-02, 8.7933334311e-02, -1.7260000192e-01
5.7409504000e-02, 8.7933334311e-02, -1.7256666859e-01
5.7427512000e-02, 8.8200000981e-02, -1.7256666859e-01
5.7445520000e-02, 8.7933334311e-02, -1.7253333525e-01
5.7463528000e-02, 8.7933334311e-02, -1.7250000192e-01
5.7481536000e-02, 8.7633334308e-02, -1.7250000192e-01
5.7499544000e-02, 8.7933334311e-02, -1.7246666858e-01
5.7517552000e-02, 8.7633334308e-02, -1.7246666858e-01
5.7535560000e-02, 8.7366667638e-02, -1.7243333525e-01
5.7553568000e-02, 8.7366667638e-02, -1.7243333525e-01
5.7571576000e-02, 8.7633334308e-02, -1.7240000192e-01
5.7589584000e-02, 8.7366667638e-02, -1.7236666858e-01
5.7607592000e-02, 8.7366667638e-02, -1.7236666858e-01
5.7625600000e-02, 8.7366667638e-02, -1.7233333525e-01
5.7643608000e-02, 8.7933334311e-02, -1.7233333525e-01
5.7661616000e-02, 8.7633334308e-02, -1.7230000192e-01
5.7679624000e-02, 8.7366667638e-02, -1.7230000192e-01
5.7697632000e-02, 8.7366667638e-02, -1.7226666858e-01
5.7715640000e-02, 8.7366667638e-02, -1.7223333525e-01
5.7733648000e-02, 8.7633334308e-02, -1.7223333525e-01
5.7751656000e-02, 8.7100000968e-02, -1.7220000191e-01
5.7769664000e-02, 8.7633334308e-02, -1.7220000191e-01
5.7787672000e-02, 8.7366667638e-02, -1.7216666858e-01
5.7805680000e-02, 8.7100000968e-02, -1.7216666858e-01
5.7823688000e-02, 8.7366667638e-02, -1.7213333525e-01
5.7841696000e-02, 8.7366667638e-02, -1.7210000191e-01
5.7859704000e-02, 8.7933334311e-02, -1.7210000191e-01
5.7877712000e-02, 8.7366667638e-02, -1.7206666858e-01
5.7895720000e-02, 8.7633334308e-02, -1.7206666858e-01
5.7913728000e-02, 8.7366667638e-02, -1.7203333525e-01
5.7931736000e-02, 8.7366667638e-02, -1.7203333525e-01
5.7949744000e-02, 8.7633334308e-02, -1.7200000191e-01
5.7967752000e-02, 8.7366667638e-02, -1.7196666858e-01
5.7985760000e-02, 8.7366667638e-02, -1.7196666858e-01
5.8003768000e-02, 8.7633334308e-02, -1.7193333524e-01
5.8021776000e-02, 8.7100000968e-02, -1.7193333524e-01
5.8039784000e-02, 8.7366667638e-02, -1.7190000191e-01
5.8057792000e-02, 8.7366667638e-02, -1.7190000191e-01
5.8075800000e-02, 8.7366667638e-02, -1.7186666858e-01
5.8093808000e-02, 8.7366667638e-02, -1.7183333524e-01
5.8111816000e-02, 8.6833334299e-02, -1.7183333524e-01
5.8129824000e-02, 8.6833334299e-02, -1.7180000191e-01
5.8147832000e-02, 8.7633334308e-02, -1.7180000191e-01
5.8165840000e-02, 8.8200000981e-02, -1.7176666858e-01
5.8183848000e-02, 8.7366667638e-02, -1.7173333524e-01
5.8201856000e-02, 8.6833334299e-02, -1.7173333524e-01
5.8219864000e-02, 8.7100000968e-02, -1.7170000191e-01
5.8237872000e-02, 8.7100000968e-02, -1.7170000191e-01
5.8255880000e-02, 8.7100000968e-02, -1.7166666858e-01
5.8273888000e-02, 8.7366667638e-02, -1.7166666858e-01
5.8291896000e-02, 8.7100000968e-02, -1.7163333524e-01
5.8309904000e-02, 8.7366667638e-02, -1.7160000191e-01
5.8327912000e-02, 8.7100000968e-02, -1.7160000191e-01
5.8345920000e-02, 8.7100000968e-02, -1.7156666857e-01
5.8363928000e-02, 8.6833334299e-02, -1.7156666857e-01
5.8381936000e-02, 8.6833334299e-02, -1.7153333524e-01
5.8399944000e-02, 8.6833334299e-02, -1.7153333524e-01
5.8417952000e-02, 8.6566667629e-02, -1.7150000191e-01
5.8435960000e-02, 8.7100000968e-02, -1.7146666857e-01
5.8453968000e-02, 8.7100000968e-02, -1.7146666857e-01
5.8471976000e-02, 8.6566667629e-02, -1.7143333524e-01
5.8489984000e-02, 8.6833334299e-02, -1.7143333524e-01
5.8507992000e-02, 8.7100000968e-02, -1.7140000191e-01
5.8526000000e-02, 8.6833334299e-02, -1.7140000191e-01
5.8544008000e-02, 8.6300000959e-02, -1.7136666857e-01
5.8562016000e-02, 8.6566667629e-02, -1.7133333524e-01
5.8580024000e-02, 8.6566667629e-02, -1.7133333524e-01
5.8598032000e-02, 8.6566667629e-02, -1.7130000190e-01
5.8616040000e-02, 8.6566667629e-02, -1.7130000190e-01
5.8634048000e-02, 8.6833334299e-02, -1.7126666857e-01
5.8652056000e-02, 8.6300000959e-02, -1.7126666857e-01
5.8670064000e-02, 8.6566667629e-02, -1.7123333524e-01
5.8688072000e-02, 8.6833334299e-02, -1.7120000190e-01
5.8706080000e-02, 8.6566667629e-02, -1.7120000190e-01
5.8724088000e-02, 8.6566667629e-02, -1.7116666857e-01
5.8742096000e-02, 8.6833334299e-02, -1.7116666857e-01
5.8760104000e-02, 8.6566667629e-02, -1.7113333524e-01
5.8778112000e-02, 8.6300000959e-02, -1.7113333524e-01
5.8796120000e-02, 8.6833334299e-02, -1.7110000190e-01
5.8814128000e-02, 8.6566667629e-02, -1.7106666857e-01
5.8832136000e-02, 8.6300000959e-02, -1.7106666857e-01
5.8850144000e-02, 8.6300000959e-02, -1.7103333523e-01
5.8868152000e-02, 8.6566667629e-02, -1.7103333523e-01
5.8886160000e-02, 8.6300000959e-02, -1.7100000190e-01
5.8904168000e-02, 8.6033334290e-02, -1.7100000190e-01
5.8922176000e-02, 8.6300000959e-02, -1.7096666857e-01
5.8940184000e-02, 8.6566667629e-02, -1.7093333523e-01
5.8958192000e-02, 8.6300000959e-02, -1.7093333523e-01
5.8976200000e-02, 8.5766667620e-02, -1.7090000190e-01
5.8994208000e-02, 8.7100000968e-02, -1.7090000190e-01
5.9012216000e-02, 8.6833334299e-02, -1.7086666857e-01
5.9030224000e-02, 8.6300000959e-02, -1.7086666857e-01
5.9048232000e-02, 8.6033334290e-02, -1.7083333523e-01
5.9066240000e-02, 8.6033334290e-02, -1.7080000190e-01
5.9084248000e-02, 8.6033334290e-02, -1.7080000190e-01
5.9102256000e-02, 8.6300000959e-02, -1.7076666857e-01
5.9120264000e-02, 8.6033334290e-02, -1.7076666857e-01
5.9138272000e-02, 8.6300000959e-02, -1.7073333523e-01
5.9156280000e-02, 8.6033334290e-02, -1.7073333523e-01
5.9174288000e-02, 8.6566667629e-02, -1.7070000190e-01
5.9192296000e-02, 8.5766667620e-02, -1.7066666856e-01
5.9210304000e-02, 8.6033334290e-02, -1.7066666856e-01
5.9228312000e-02, 8.6033334290e-02, -1.7063333523e-01
5.9246320000e-02, 8.6033334290e-02, -1.7063333523e-01
5.9264328000e-02, 8.5500000951e-02, -1.7060000190e-01
5.9282336000e-02, 8.6033334290e-02, -1.7060000190e-01
5.9300344000e-02, 8.5766667620e-02, -1.7056666856e-01
5.9318352000e-02, 8.5500000951e-02, -1.7053333523e-01
5.9336360000e-02, 8.5500000951e-02, -1.7053333523e-01
5.9354368000e-02, 8.5766667620e-02, -1.7050000190e-01
5.9372376000e-02, 8.4966667611e-02, -1.7050000190e-01
5.9390384000e-02, 8.6033334290e-02, -1.7046666856e-01
5.9408392000e-02, 8.5766667620e-02, -1.7046666856e-01
5.9426400000e-02, 8.5766667620e-02, -1.7043333523e-01
5.9444408000e-02, 8.6033334290e-02, -1.7040000189e-01
5.9462416000e-02, 8.5766667620e-02, -1.7040000189e-01
5.9480424000e-02, 8.5766667620e-02, -1.7036666856e-01
5.9498432000e-02, 8.5500000951e-02, -1.7036666856e-01
5.9516440000e-02, 8.6033334290e-02, -1.7033333523e-01
5.9534448000e-02, 8.6033334290e-02, -1.7033333523e-01
5.9552456000e-02, 8.5766667620e-02, -1.7030000189e-01
5.9570464000e-02, 8.5766667620e-02, -1.7026666856e-01
5.9588472000e-02, 8.5766667620e-02, -1.7026666856e-01
5.9606480000e-02, 8.5500000951e-02, -1.7023333523e-01
5.9624488000e-02, 8.5500000951e-02, -1.7023333523e-01
5.9642496000e-02, 8.4966667611e-02, -1.7020000189e-01
5.9660504000e-02, 8.5233334281e-02, -1.7020000189e-01
5.9678512000e-02, 8.5233334281e-02, -1.7016666856e-01
5.9696520000e-02, 8.5233334281e-02, -1.7013333522e-01
5.9714528000e-02, 8.5766667620e-02, -1.7013333522e-01
5.9732536000e-02, 8.5233334281e-02, -1.7010000189e-01
5.9750544000e-02, 8.5233334281e-02, -1.7010000189e-01
5.9768552000e-02, 8.5500000951e-02, -1.7006666856e-01
5.9786560000e-02, 8.5233334281e-02, -1.7006666856e-01
5.9804568000e-02, 8.5766667620e-02, -1.7003333522e-01
5.9822576000e-02, 8.6033334290e-02, -1.7000000189e-01
5.9840584000e-02, 8.5500000951e-02, -1.7000000189e-01
5.9858592000e-02, 8.5233334281e-02, -1.6996666856e-01
5.9876600000e-02, 8.5233334281e-02, -1.6996666856e-01
5.9894608000e-02, 8.4966667611e-02, -1.6993333522e-01
5.9912616000e-02, 8.4966667611e-02, -1.6993333522e-01
5.9930624000e-02, 8.5233334281e-02, -1.6990000189e-01
5.9948632000e-02, 8.5500000951e-02, -1.6986666856e-01
5.9966640000e-02, 8.5233334281e-02, -1.6986666856e-01
5.9984648000e-02, 8.5233334281e-02, -1.6983333522e-01
6.0002656000e-02, 8.5233334281e-02, -1.6983333522e-01
6.0020664000e-02, 8.4700000942e-02, -1.6980000189e-01
6.0038672000e-02, 8.5233334281e-02, -1.6980000189e-01
6.0056680000e-02, 8.4966667611e-02, -1.6976666855e-01
6.0074688000e-02, 8.4966667611e-02, -1.6973333522e-01
6.0092696000e-02, 8.4966667611e-02, -1.6973333522e-01
6.0110704000e-02, 8.5233334281e-02, -1.6970000189e-01
6.0128712000e-02, 8.4966667611e-02, -1.6970000189e-01
6.0146720000e-02, 8.4966667611e-02, -1.6966666855e-01
6.0164728000e-02, 8.4966667611e-02, -1.6963333522e-01
6.0182736000e-02, 8.4700000942e-02, -1.6963333522e-01
6.0200744000e-02, 8.4433334272e-02, -1.6960000189e-01
6.0218752000e-02, 8.4700000942e-02, -1.6960000189e-01
6.0236760000e-02, 8.4966667611e-02, -1.6956666855e-01
6.0254768000e-02, 8.4700000942e-02, -1.6956666855e-01
6.0272776000e-02, 8.4166667602e-02, -1.6953333522e-01
6.0290784000e-02, 8.4700000942e-02, -1.6950000188e-01
6.0308792000e-02, 8.4433334272e-02, -1.6950000188e-01
6.0326800000e-02, 8.4166667602e-02, -1.6946666855e-01
6.0344808000e-02, 8.4433334272e-02, -1.6946666855e-01
6.0362816000e-02, 8.4433334272e-02, -1.6943333522e-01
6.0380824000e-02, 8.4433334272e-02, -1.6943333522e-01
6.0398832000e-02, 8.4433334272e-02, -1.6940000188e-01
6.0416840000e-02, 8.4166667602e-02, -1.6936666855e-01
6.0434848000e-02, 8.4700000942e-02, -1.6936666855e-01
6.0452856000e-02, 8.4166667602e-02, -1.6933333522e-01
6.0470864000e-02, 8.4700000942e-02, -1.6933333522e-01
6.0488872000e-02, 8.4166667602e-02, -1.6930000188e-01
6.0506880000e-02, 8.4433334272e-02, -1.6930000188e-01
6.0524888000e-02, 8.4700000942e-02, -1.6926666855e-01
6.0542896000e-02, 8.4433334272e-02, -1.6923333521e-01
6.0560904000e-02, 8.4433334272e-02, -1.6923333521e-01
6.0578912000e-02, 8.4433334272e-02, -1.6920000188e-01
6.0596920000e-02, 8.4433334272e-02, -1.6920000188e-01
6.0614928000e-02, 8.4700000942e-02, -1.6916666855e-01
6.0632936000e-02, 8.4433334272e-02, -1.6916666855e-01
6.0650944000e-02, 8.4166667602e-02, -1.6913333521e-01
6.0668952000e-02, 8.4700000942e-02, -1.6910000188e-01
6.0686960000e-02, 8.4433334272e-02, -1.6910000188e-01
6.0704968000e-02, 8.4166667602e-02, -1.6906666855e-01
6.0722976000e-02, 8.4166667602e-02, -1.6906666855e-01
6.0740984000e-02, 8.4700000942e-02, -1.6903333521e-01
6.0758992000e-02, 8.4166667602e-02, -1.6903333521e-01
6.0777000000e-02, 8.4433334272e-02, -1.6900000188e-01
6.0795008000e-02, 8.4166667602e-02, -1.6896666855e-01
6.0813016000e-02, 8.4433334272e-02, -1.6896666855e-01
6.0831024000e-02, 8.4433334272e-02, -1.6893333521e-01
6.0849032000e-02, 8.4166667602e-02, -1.6893333521e-01
6.0867040000e-02, 8.4433334272e-02, -1.6890000188e-01
6.0885048000e-02, 8.4433334272e-02, -1.6890000188e-01
6.0903056000e-02, 8.4166667602e-02, -1.6886666854e-01
6.0921064000e-02, 8.4433334272e-02, -1.6883333521e-01
6.0939072000e-02, 8.4166667602e-02, -1.6883333521e-01
6.0957080000e-02, 8.3900000933e-02, -1.6880000188e-01
6.0975088000e-02, 8.3900000933e-02, -1.6880000188e-01
6.0993096000e-02, 8.4166667602e-02, -1.6876666854e-01
6.1011104000e-02, 8.3900000933e-02, -1.6876666854e-01
6.1029112000e-02, 8.4166667602e-02, -1.6873333521e-01
6.1047120000e-02, 8.4166667602e-02, -1.6870000188e-01
6.1065128000e-02, 8.3900000933e-02, -1.6870000188e-01
6.1083136000e-02, 8.3900000933e-02, -1.6866666854e-01
6.1101144000e-02, 8.4166667602e-02, -1.6866666854e-01
6.1119152000e-02, 8.3900000933e-02, -1.6863333521e-01
6.1137160000e-02, 8.4166667602e-02, -1.6863333521e-01
6.1155168000e-02, 8.3900000933e-02, -1.6860000187e-01
6.1173176000e-02, 8.3900000933e-02, -1.6856666854e-01
6.1191184000e-02, 8.3633334263e-02, -1.6856666854e-01
6.1209192000e-02, 8.3900000933e-02, -1.6853333521e-01
6.1227200000e-02, 8.4166667602e-02, -1.6853333521e-01
6.1245208000e-02, 8.3633334263e-02, -1.6850000187e-01
6.1263216000e-02, 8.3900000933e-02, -1.6850000187e-01
6.1281224000e-02, 8.3900000933e-02, -1.6846666854e-01
6.1299232000e-02, 8.4166667602e-02, -1.6843333521e-01
6.1317240000e-02, 8.3900000933e-02, -1.6843333521e-01
6.1335248000e-02, 8.4166667602e-02, -1.6840000187e-01
6.1353256000e-02, 8.3333334260e-02, -1.6840000187e-01
6.1371264000e-02, 8.3066667590e-02, -1.6836666854e-01
6.1389272000e-02, 8.3900000933e-02, -1.6836666854e-01
6.1407280000e-02, 8.3633334263e-02, -1.6833333520e-01
6.1425288000e-02, 8.4166667602e-02, -1.6830000187e-01
6.1443296000e-02, 8.4166667602e-02, -1.6830000187e-01
6.1461304000e-02, 8.3900000933e-02, -1.6826666854e-01
6.1479312000e-02, 8.3900000933e-02, -1.6826666854e-01
6.1497320000e-02, 8.3633334263e-02, -1.6823333520e-01
6.1515328000e-02, 8.3900000933e-02, -1.6823333520e-01
6.1533336000e-02, 8.3633334263e-02, -1.6820000187e-01
6.1551344000e-02, 8.3900000933e-02, -1.6816666854e-01
6.1569352000e-02, 8.3333334260e-02, -1.6816666854e-01
6.1587360000e-02, 8.3900000933e-02, -1.6813333520e-01
6.1605368000e-02, 8.3900000933e-02, -1.6813333520e-01
6.1623376000e-02, 8.4433334272e-02, -1.6810000187e-01
6.1641384000e-02, 8.3333334260e-02, -1.6810000187e-01
6.1659392000e-02, 8.3633334263e-02, -1.6806666854e-01
6.1677400000e-02, 8.3333334260e-02, -1.6803333520e-01
6.1695408000e-02, 8.3633334263e-02, -1.6803333520e-01
6.1713416000e-02, 8.3633334263e-02, -1.6800000187e-01
6.1731424000e-02, 8.3633334263e-02, -1.6800000187e-01
6.1749432000e-02, 8.3333334260e-02, -1.6796666853e-01
6.1767440000e-02, 8.3333334260e-02, -1.6796666853e-01
6.1785448000e-02, 8.3633334263e-02, -1.6793333520e-01
6.1803456000e-02, 8.3333334260e-02, -1.6790000187e-01
6.1821464000e-02, 8.3333334260e-02, -1.6790000187e-01
6.1839472000e-02, 8.3333334260e-02, -1.6786666853e-01
6.1857480000e-02, 8.3900000933e-02, -1.6786666853e-01
6.1875488000e-02, 8.3333334260e-02, -1.6783333520e-01
6.1893496000e-02, 8.3900000933e-02, -1.6783333520e-01
6.1911504000e-02, 8.3066667590e-02, -1.6780000187e-01
6.1929512000e-02, 8.4166667602e-02, -1.6776666853e-01
6.1947520000e-02, 8.3900000933e-02, -1.6776666853e-01
6.1965528000e-02, 8.3066667590e-02, -1.6773333520e-01
6.1983536000e-02, 8.3066667590e-02, -1.6773333520e-01
6.2001544000e-02, 8.3900000933e-02, -1.6770000186e-01
6.2019552000e-02, 8.3900000933e-02, -1.6770000186e-01
6.2037560000e-02, 8.3066667590e-02, -1.6766666853e-01
6.2055568000e-02, 8.3066667590e-02, -1.6763333520e-01
6.2073576000e-02, 8.3333334260e-02, -1.6763333520e-01
6.2091584000e-02, 8.3066667590e-02, -1.6760000186e-01
6.2109592000e-02, 8.3333334260e-02, -1.6760000186e-01
6.2127600000e-02, 8.3333334260e-02, -1.6756666853e-01
