% Moku:Lab Oscilloscope
% Channel A (Input 1, on), DC , 1 MOhm , 10 Vpp, 1 x probe attenuation
% Channel B (Output 1, on), 1 x probe attenuation
% Time span 82.60 ms, time offset -156.6 ms, Normal acquisition mode, 28 averages
% Edge trigger: Channel B, level 90.00 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Ramp, 10.000 000 Hz, 90.0 mVpp, offset 91.0 mV, phase 0.000 000 deg, symmetry 50.00 %, output termination 50 Ohm
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %, output termination 50 Ohm
% Internal 10 MHz clock
% Acquired 2025-11-12 T 17:16:38 -0500
% Time (s), Channel A (Input 1) (V), Channel B (Output 1) (V)
1.256864400000e-01, 2.165823e-01, 1.356969e-01
1.257721200000e-01, 2.166167e-01, 1.355333e-01
1.258578000000e-01, 2.166167e-01, 1.353823e-01
1.259434800000e-01, 2.166594e-01, 1.352333e-01
1.260291600000e-01, 2.167167e-01, 1.350677e-01
1.261148400000e-01, 2.166573e-01, 1.349229e-01
1.262005200000e-01, 2.166406e-01, 1.347667e-01
1.262862000000e-01, 2.166156e-01, 1.346073e-01
1.263718800000e-01, 2.165073e-01, 1.344635e-01
1.264575600000e-01, 2.165323e-01, 1.343000e-01
1.265432400000e-01, 2.164417e-01, 1.341479e-01
1.266289200000e-01, 2.163573e-01, 1.340000e-01
1.267146000000e-01, 2.162323e-01, 1.338365e-01
1.268002800000e-01, 2.161406e-01, 1.336896e-01
1.268859600000e-01, 2.159406e-01, 1.335333e-01
1.269716400000e-01, 2.159156e-01, 1.333729e-01
1.270573200000e-01, 2.156646e-01, 1.332302e-01
1.271430000000e-01, 2.155219e-01, 1.330667e-01
1.272286800000e-01, 2.153542e-01, 1.329135e-01
1.273143600000e-01, 2.151719e-01, 1.327667e-01
1.274000400000e-01, 2.149021e-01, 1.326021e-01
1.274857200000e-01, 2.147813e-01, 1.324552e-01
1.275714000000e-01, 2.145896e-01, 1.323000e-01
1.276570800000e-01, 2.142771e-01, 1.321396e-01
1.277427600000e-01, 2.140000e-01, 1.319958e-01
1.278284400000e-01, 2.138479e-01, 1.318333e-01
1.279141200000e-01, 2.136083e-01, 1.316802e-01
1.279998000000e-01, 2.133823e-01, 1.315333e-01
1.280854800000e-01, 2.131385e-01, 1.313667e-01
1.281711600000e-01, 2.128542e-01, 1.312198e-01
1.282568400000e-01, 2.126448e-01, 1.310667e-01
1.283425200000e-01, 2.124927e-01, 1.309063e-01
1.284282000000e-01, 2.121333e-01, 1.307594e-01
1.285138800000e-01, 2.119167e-01, 1.306000e-01
1.285995600000e-01, 2.116396e-01, 1.304458e-01
1.286852400000e-01, 2.113802e-01, 1.303000e-01
1.287709200000e-01, 2.111719e-01, 1.301333e-01
1.288566000000e-01, 2.109427e-01, 1.299865e-01
1.289422800000e-01, 2.106990e-01, 1.298333e-01
1.290279600000e-01, 2.105458e-01, 1.296729e-01
1.291136400000e-01, 2.104052e-01, 1.295260e-01
1.291993200000e-01, 2.101906e-01, 1.293667e-01
1.292850000000e-01, 2.101073e-01, 1.292115e-01
1.293706800000e-01, 2.099302e-01, 1.290667e-01
1.294563600000e-01, 2.098281e-01, 1.289000e-01
1.295420400000e-01, 2.097198e-01, 1.287521e-01
1.296277200000e-01, 2.096521e-01, 1.286000e-01
1.297134000000e-01, 2.094656e-01, 1.284396e-01
1.297990800000e-01, 2.092406e-01, 1.282917e-01
1.298847600000e-01, 2.089708e-01, 1.281333e-01
1.299704400000e-01, 2.088438e-01, 1.279802e-01
1.300561200000e-01, 2.086271e-01, 1.278323e-01
1.301418000000e-01, 2.084510e-01, 1.276667e-01
1.302274800000e-01, 2.081750e-01, 1.275177e-01
1.303131600000e-01, 2.079833e-01, 1.273667e-01
1.303988400000e-01, 2.076563e-01, 1.272052e-01
1.304845200000e-01, 2.074125e-01, 1.270573e-01
1.305702000000e-01, 2.071281e-01, 1.269000e-01
1.306558800000e-01, 2.069021e-01, 1.267458e-01
1.307415600000e-01, 2.066229e-01, 1.265979e-01
1.308272400000e-01, 2.063271e-01, 1.264333e-01
1.309129200000e-01, 2.060833e-01, 1.262865e-01
1.309986000000e-01, 2.057042e-01, 1.261333e-01
1.310842800000e-01, 2.053667e-01, 1.259698e-01
1.311699600000e-01, 2.050885e-01, 1.258229e-01
1.312556400000e-01, 2.047688e-01, 1.256667e-01
1.313413200000e-01, 2.044010e-01, 1.255094e-01
1.314270000000e-01, 2.040427e-01, 1.253635e-01
1.315126800000e-01, 2.037500e-01, 1.252000e-01
1.315983600000e-01, 2.034417e-01, 1.250510e-01
1.316840400000e-01, 2.031125e-01, 1.249000e-01
1.317697200000e-01, 2.027448e-01, 1.247365e-01
1.318554000000e-01, 2.024677e-01, 1.245896e-01
1.319410800000e-01, 2.022135e-01, 1.244333e-01
1.320267600000e-01, 2.019271e-01, 1.242760e-01
1.321124400000e-01, 2.016823e-01, 1.241302e-01
1.321981200000e-01, 2.014969e-01, 1.239667e-01
1.322838000000e-01, 2.012854e-01, 1.238167e-01
1.323694800000e-01, 2.010760e-01, 1.236667e-01
1.324551600000e-01, 2.008146e-01, 1.235021e-01
1.325408400000e-01, 2.006646e-01, 1.233552e-01
1.326265200000e-01, 2.003281e-01, 1.232000e-01
1.327122000000e-01, 2.000917e-01, 1.230417e-01
1.327978800000e-01, 1.997000e-01, 1.228958e-01
1.328835600000e-01, 1.994667e-01, 1.227333e-01
1.329692400000e-01, 1.991396e-01, 1.225823e-01
1.330549200000e-01, 1.988875e-01, 1.224333e-01
1.331406000000e-01, 1.984854e-01, 1.222677e-01
1.332262800000e-01, 1.980625e-01, 1.221229e-01
1.333119600000e-01, 1.977813e-01, 1.219667e-01
1.333976400000e-01, 1.973688e-01, 1.218073e-01
1.334833200000e-01, 1.971000e-01, 1.216615e-01
1.335690000000e-01, 1.967375e-01, 1.215000e-01
1.336546800000e-01, 1.964635e-01, 1.213479e-01
1.337403600000e-01, 1.961198e-01, 1.212000e-01
1.338260400000e-01, 1.958010e-01, 1.210333e-01
1.339117200000e-01, 1.955333e-01, 1.208896e-01
1.339974000000e-01, 1.953063e-01, 1.207333e-01
1.340830800000e-01, 1.949813e-01, 1.205729e-01
1.341687600000e-01, 1.947010e-01, 1.204260e-01
1.342544400000e-01, 1.943573e-01, 1.202667e-01
1.343401200000e-01, 1.940969e-01, 1.201135e-01
1.344258000000e-01, 1.938146e-01, 1.199667e-01
1.345114800000e-01, 1.933865e-01, 1.198000e-01
1.345971600000e-01, 1.931458e-01, 1.196542e-01
1.346828400000e-01, 1.926885e-01, 1.195000e-01
1.347685200000e-01, 1.923104e-01, 1.193396e-01
1.348542000000e-01, 1.918021e-01, 1.191948e-01
1.349398800000e-01, 1.915167e-01, 1.190333e-01
1.350255600000e-01, 1.911146e-01, 1.188802e-01
1.351112400000e-01, 1.907281e-01, 1.187323e-01
1.351969200000e-01, 1.903333e-01, 1.185667e-01
1.352826000000e-01, 1.900104e-01, 1.184198e-01
1.353682800000e-01, 1.897073e-01, 1.182667e-01
1.354539600000e-01, 1.893948e-01, 1.181052e-01
1.355396400000e-01, 1.889667e-01, 1.179594e-01
1.356253200000e-01, 1.886813e-01, 1.178000e-01
1.357110000000e-01, 1.883958e-01, 1.176458e-01
1.357966800000e-01, 1.881292e-01, 1.174979e-01
1.358823600000e-01, 1.877854e-01, 1.173333e-01
1.359680400000e-01, 1.875083e-01, 1.171865e-01
1.360537200000e-01, 1.872083e-01, 1.170333e-01
1.361394000000e-01, 1.869250e-01, 1.168708e-01
1.362250800000e-01, 1.867052e-01, 1.167260e-01
1.363107600000e-01, 1.863333e-01, 1.165667e-01
1.363964400000e-01, 1.860802e-01, 1.164115e-01
1.364821200000e-01, 1.857208e-01, 1.162667e-01
1.365678000000e-01, 1.853792e-01, 1.161000e-01
1.366534800000e-01, 1.851583e-01, 1.159521e-01
1.367391600000e-01, 1.848479e-01, 1.158000e-01
1.368248400000e-01, 1.845125e-01, 1.156365e-01
1.369105200000e-01, 1.842865e-01, 1.154917e-01
1.369962000000e-01, 1.840094e-01, 1.153333e-01
1.370818800000e-01, 1.836927e-01, 1.151760e-01
1.371675600000e-01, 1.834510e-01, 1.150323e-01
1.372532400000e-01, 1.830500e-01, 1.148667e-01
1.373389200000e-01, 1.827292e-01, 1.147177e-01
1.374246000000e-01, 1.824104e-01, 1.145667e-01
1.375102800000e-01, 1.819438e-01, 1.144031e-01
1.375959600000e-01, 1.815479e-01, 1.142563e-01
1.376816400000e-01, 1.811615e-01, 1.141000e-01
1.377673200000e-01, 1.806292e-01, 1.139427e-01
1.378530000000e-01, 1.801781e-01, 1.137969e-01
1.379386800000e-01, 1.798854e-01, 1.136333e-01
1.380243600000e-01, 1.794771e-01, 1.134823e-01
1.381100400000e-01, 1.792010e-01, 1.133333e-01
1.381957200000e-01, 1.788500e-01, 1.131698e-01
1.382814000000e-01, 1.786083e-01, 1.130229e-01
1.383670800000e-01, 1.783083e-01, 1.128667e-01
1.384527600000e-01, 1.779688e-01, 1.127073e-01
1.385384400000e-01, 1.777958e-01, 1.125635e-01
1.386241200000e-01, 1.775521e-01, 1.124000e-01
1.387098000000e-01, 1.772990e-01, 1.122479e-01
1.387954800000e-01, 1.770094e-01, 1.121000e-01
1.388811600000e-01, 1.767750e-01, 1.119365e-01
1.389668400000e-01, 1.765448e-01, 1.117896e-01
1.390525200000e-01, 1.764042e-01, 1.116333e-01
1.391382000000e-01, 1.759927e-01, 1.114729e-01
1.392238800000e-01, 1.757844e-01, 1.113302e-01
1.393095600000e-01, 1.754844e-01, 1.111667e-01
1.393952400000e-01, 1.752583e-01, 1.110135e-01
1.394809200000e-01, 1.749583e-01, 1.108667e-01
1.395666000000e-01, 1.747833e-01, 1.107021e-01
1.396522800000e-01, 1.745167e-01, 1.105552e-01
1.397379600000e-01, 1.742583e-01, 1.104000e-01
1.398236400000e-01, 1.740729e-01, 1.102417e-01
1.399093200000e-01, 1.738188e-01, 1.100958e-01
1.399950000000e-01, 1.736385e-01, 1.099333e-01
1.400806800000e-01, 1.734417e-01, 1.097802e-01
1.401663600000e-01, 1.731563e-01, 1.096333e-01
1.402520400000e-01, 1.729385e-01, 1.094677e-01
1.403377200000e-01, 1.727302e-01, 1.093208e-01
1.404234000000e-01, 1.724760e-01, 1.091667e-01
1.405090800000e-01, 1.722167e-01, 1.090063e-01
1.405947600000e-01, 1.720000e-01, 1.088594e-01
1.406804400000e-01, 1.718917e-01, 1.087000e-01
1.407661200000e-01, 1.716417e-01, 1.085469e-01
1.408518000000e-01, 1.714667e-01, 1.084000e-01
1.409374800000e-01, 1.713333e-01, 1.082333e-01
1.410231600000e-01, 1.711917e-01, 1.080865e-01
1.411088400000e-01, 1.710083e-01, 1.079333e-01
1.411945200000e-01, 1.710167e-01, 1.077729e-01
1.412802000000e-01, 1.709250e-01, 1.076260e-01
1.413658800000e-01, 1.709167e-01, 1.074667e-01
1.414515600000e-01, 1.708833e-01, 1.073135e-01
1.415372400000e-01, 1.709000e-01, 1.071667e-01
1.416229200000e-01, 1.710000e-01, 1.070000e-01
1.417086000000e-01, 1.710417e-01, 1.068521e-01
1.417942800000e-01, 1.711500e-01, 1.067000e-01
1.418799600000e-01, 1.712917e-01, 1.065396e-01
1.419656400000e-01, 1.712750e-01, 1.063917e-01
1.420513200000e-01, 1.711333e-01, 1.062333e-01
1.421370000000e-01, 1.710333e-01, 1.060802e-01
1.422226800000e-01, 1.708000e-01, 1.059323e-01
1.423083600000e-01, 1.706000e-01, 1.057667e-01
1.423940400000e-01, 1.704750e-01, 1.056198e-01
1.424797200000e-01, 1.702667e-01, 1.054667e-01
1.425654000000e-01, 1.701240e-01, 1.053052e-01
1.426510800000e-01, 1.699729e-01, 1.051573e-01
1.427367600000e-01, 1.699542e-01, 1.050000e-01
1.428224400000e-01, 1.698281e-01, 1.048458e-01
1.429081200000e-01, 1.698969e-01, 1.046979e-01
1.429938000000e-01, 1.699865e-01, 1.045333e-01
1.430794800000e-01, 1.699896e-01, 1.043865e-01
1.431651600000e-01, 1.701740e-01, 1.042333e-01
1.432508400000e-01, 1.703656e-01, 1.040708e-01
1.433365200000e-01, 1.706750e-01, 1.039229e-01
1.434222000000e-01, 1.710417e-01, 1.037667e-01
1.435078800000e-01, 1.716010e-01, 1.036094e-01
1.435935600000e-01, 1.723729e-01, 1.034635e-01
1.436792400000e-01, 1.731281e-01, 1.033000e-01
1.437649200000e-01, 1.736823e-01, 1.031521e-01
1.438506000000e-01, 1.740365e-01, 1.030000e-01
1.439362800000e-01, 1.741719e-01, 1.028365e-01
1.440219600000e-01, 1.738844e-01, 1.026906e-01
1.441076400000e-01, 1.734708e-01, 1.025333e-01
1.441933200000e-01, 1.729188e-01, 1.023760e-01
1.442790000000e-01, 1.722708e-01, 1.022302e-01
1.443646800000e-01, 1.718510e-01, 1.020667e-01
1.444503600000e-01, 1.712750e-01, 1.019167e-01
1.445360400000e-01, 1.709250e-01, 1.017667e-01
1.446217200000e-01, 1.706250e-01, 1.016021e-01
1.447074000000e-01, 1.704156e-01, 1.014563e-01
1.447930800000e-01, 1.704313e-01, 1.013000e-01
1.448787600000e-01, 1.704740e-01, 1.011417e-01
1.449644400000e-01, 1.706646e-01, 1.009958e-01
1.450501200000e-01, 1.710500e-01, 1.008333e-01
1.451358000000e-01, 1.715938e-01, 1.006823e-01
1.452214800000e-01, 1.722833e-01, 1.005333e-01
1.453071600000e-01, 1.728271e-01, 1.003677e-01
1.453928400000e-01, 1.734188e-01, 1.002229e-01
1.454785200000e-01, 1.736573e-01, 1.000667e-01
1.455642000000e-01, 1.737156e-01, 9.990729e-02
1.456498800000e-01, 1.737406e-01, 9.976146e-02
1.457355600000e-01, 1.735875e-01, 9.960000e-02
1.458212400000e-01, 1.735208e-01, 9.944792e-02
1.459069200000e-01, 1.733938e-01, 9.930000e-02
1.459926000000e-01, 1.732990e-01, 9.913333e-02
1.460782800000e-01, 1.732896e-01, 9.898958e-02
1.461639600000e-01, 1.733771e-01, 9.883333e-02
1.462496400000e-01, 1.734167e-01, 9.867292e-02
1.463353200000e-01, 1.736104e-01, 9.853021e-02
1.464210000000e-01, 1.738583e-01, 9.836667e-02
1.465066800000e-01, 1.742177e-01, 9.821354e-02
1.465923600000e-01, 1.746479e-01, 9.806667e-02
1.466780400000e-01, 1.754448e-01, 9.790000e-02
1.467637200000e-01, 1.765010e-01, 9.775521e-02
1.468494000000e-01, 1.779875e-01, 9.760000e-02
1.469350800000e-01, 1.798625e-01, 9.743958e-02
1.470207600000e-01, 1.816521e-01, 9.729479e-02
1.471064400000e-01, 1.832667e-01, 9.713333e-02
1.471921200000e-01, 1.843115e-01, 9.698021e-02
1.472778000000e-01, 1.843438e-01, 9.683333e-02
1.473634800000e-01, 1.838083e-01, 9.666667e-02
1.474491600000e-01, 1.827760e-01, 9.651979e-02
1.475348400000e-01, 1.814625e-01, 9.636667e-02
1.476205200000e-01, 1.801875e-01, 9.620521e-02
1.477062000000e-01, 1.789313e-01, 9.605938e-02
1.477918800000e-01, 1.779802e-01, 9.590000e-02
1.478775600000e-01, 1.771896e-01, 9.574583e-02
1.479632400000e-01, 1.767583e-01, 9.560000e-02
1.480489200000e-01, 1.765750e-01, 9.543333e-02
1.481346000000e-01, 1.768188e-01, 9.528646e-02
1.482202800000e-01, 1.774917e-01, 9.513333e-02
1.483059600000e-01, 1.787615e-01, 9.497083e-02
1.483916400000e-01, 1.804833e-01, 9.482604e-02
1.484773200000e-01, 1.826323e-01, 9.466667e-02
1.485630000000e-01, 1.848500e-01, 9.451146e-02
1.486486800000e-01, 1.867823e-01, 9.436667e-02
1.487343600000e-01, 1.882542e-01, 9.420000e-02
1.488200400000e-01, 1.887406e-01, 9.405208e-02
1.489057200000e-01, 1.885125e-01, 9.390000e-02
1.489914000000e-01, 1.876906e-01, 9.373646e-02
1.490770800000e-01, 1.864042e-01, 9.359167e-02
1.491627600000e-01, 1.848688e-01, 9.343333e-02
1.492484400000e-01, 1.829604e-01, 9.327604e-02
1.493341200000e-01, 1.809417e-01, 9.313229e-02
1.494198000000e-01, 1.789042e-01, 9.296667e-02
1.495054800000e-01, 1.768458e-01, 9.281771e-02
1.495911600000e-01, 1.749969e-01, 9.266667e-02
1.496768400000e-01, 1.732344e-01, 9.250521e-02
1.497625200000e-01, 1.715792e-01, 9.235729e-02
1.498482000000e-01, 1.700896e-01, 9.220000e-02
1.499338800000e-01, 1.688615e-01, 9.204271e-02
1.500195600000e-01, 1.678458e-01, 9.189688e-02
1.501052400000e-01, 1.669083e-01, 9.173333e-02
1.501909200000e-01, 1.661365e-01, 9.158333e-02
1.502766000000e-01, 1.655292e-01, 9.143333e-02
1.503622800000e-01, 1.648354e-01, 9.126979e-02
1.504479600000e-01, 1.644135e-01, 9.112292e-02
1.505336400000e-01, 1.639354e-01, 9.096667e-02
1.506193200000e-01, 1.635500e-01, 9.080729e-02
1.507050000000e-01, 1.632667e-01, 9.066354e-02
1.507906800000e-01, 1.629000e-01, 9.050000e-02
1.508763600000e-01, 1.626750e-01, 9.034792e-02
1.509620400000e-01, 1.624573e-01, 9.020000e-02
1.510477200000e-01, 1.622573e-01, 9.003646e-02
1.511334000000e-01, 1.620969e-01, 8.988958e-02
1.512190800000e-01, 1.619521e-01, 8.973333e-02
1.513047600000e-01, 1.619188e-01, 8.957604e-02
1.513904400000e-01, 1.619115e-01, 8.943021e-02
1.514761200000e-01, 1.621875e-01, 8.926667e-02
1.515618000000e-01, 1.625156e-01, 8.911354e-02
1.516474800000e-01, 1.630083e-01, 8.896667e-02
1.517331600000e-01, 1.634500e-01, 8.880208e-02
1.518188400000e-01, 1.635417e-01, 8.865521e-02
1.519045200000e-01, 1.635083e-01, 8.850000e-02
1.519902000000e-01, 1.632500e-01, 8.834167e-02
1.520758800000e-01, 1.630083e-01, 8.819583e-02
1.521615600000e-01, 1.626917e-01, 8.803333e-02
1.522472400000e-01, 1.623896e-01, 8.788021e-02
1.523329200000e-01, 1.622156e-01, 8.773333e-02
1.524186000000e-01, 1.620719e-01, 8.756771e-02
1.525042800000e-01, 1.619115e-01, 8.742083e-02
1.525899600000e-01, 1.618948e-01, 8.726667e-02
1.526756400000e-01, 1.617760e-01, 8.710729e-02
1.527613200000e-01, 1.617177e-01, 8.696146e-02
1.528470000000e-01, 1.617688e-01, 8.680000e-02
1.529326800000e-01, 1.617188e-01, 8.664688e-02
1.530183600000e-01, 1.617427e-01, 8.650000e-02
1.531040400000e-01, 1.616917e-01, 8.633333e-02
1.531897200000e-01, 1.618615e-01, 8.618646e-02
1.532754000000e-01, 1.618271e-01, 8.603333e-02
1.533610800000e-01, 1.618427e-01, 8.587292e-02
1.534467600000e-01, 1.619698e-01, 8.572604e-02
1.535324400000e-01, 1.620708e-01, 8.556667e-02
1.536181200000e-01, 1.620469e-01, 8.541354e-02
1.537038000000e-01, 1.620875e-01, 8.526667e-02
1.537894800000e-01, 1.621792e-01, 8.510000e-02
1.538751600000e-01, 1.621802e-01, 8.495417e-02
1.539608400000e-01, 1.623135e-01, 8.480000e-02
1.540465200000e-01, 1.623385e-01, 8.463958e-02
1.541322000000e-01, 1.623729e-01, 8.449167e-02
1.542178800000e-01, 1.624219e-01, 8.433333e-02
1.543035600000e-01, 1.623802e-01, 8.418021e-02
1.543892400000e-01, 1.625313e-01, 8.403229e-02
1.544749200000e-01, 1.625479e-01, 8.386667e-02
1.545606000000e-01, 1.627563e-01, 8.371979e-02
1.546462800000e-01, 1.627563e-01, 8.356667e-02
1.547319600000e-01, 1.629229e-01, 8.340521e-02
1.548176400000e-01, 1.631823e-01, 8.325729e-02
1.549033200000e-01, 1.632656e-01, 8.310000e-02
1.549890000000e-01, 1.634323e-01, 8.294583e-02
1.550746800000e-01, 1.635573e-01, 8.279792e-02
1.551603600000e-01, 1.636990e-01, 8.263333e-02
1.552460400000e-01, 1.639000e-01, 8.248646e-02
1.553317200000e-01, 1.640677e-01, 8.233333e-02
1.554174000000e-01, 1.641583e-01, 8.217083e-02
1.555030800000e-01, 1.642865e-01, 8.202604e-02
