% Moku:Lab Oscilloscope
% Channel A (Input 1, on), DC , 1 MOhm , 1 Vpp, 1 x probe attenuation
% Channel B (Output 1, on), 1 x probe attenuation
% Time span 186.2 ms, time offset -178.9 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel B, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Ramp, 10.000 000 Hz, 1.200 0 Vpp, offset 21.0 mV, phase 0.000 000 deg, symmetry 50.00 %, output termination 50 Ohm
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %, output termination 50 Ohm
% Internal 10 MHz clock
% Acquired 2025-11-12 T 15:36:45 -0500
% Time (s), Channel A (Input 1) (V), Channel B (Output 1) (V)
2.373858080000e-01, 1.909333e+00, 3.423000e-01
2.375680320000e-01, 1.906667e+00, 3.379333e-01
2.377502560000e-01, 1.905333e+00, 3.335333e-01
2.379324800000e-01, 1.904000e+00, 3.291833e-01
2.381147040000e-01, 1.900000e+00, 3.248000e-01
2.382969280000e-01, 1.898667e+00, 3.204333e-01
2.384791520000e-01, 1.894667e+00, 3.160667e-01
2.386613760000e-01, 1.893333e+00, 3.116667e-01
2.388436000000e-01, 1.892000e+00, 3.073000e-01
2.390258240000e-01, 1.889167e+00, 3.029333e-01
2.392080480000e-01, 1.885167e+00, 2.985667e-01
2.393902720000e-01, 1.881000e+00, 2.942000e-01
2.395724960000e-01, 1.882500e+00, 2.898167e-01
2.397547200000e-01, 1.878333e+00, 2.854333e-01
2.399369440000e-01, 1.875667e+00, 2.810667e-01
2.401191680000e-01, 1.871667e+00, 2.767000e-01
2.403013920000e-01, 1.866333e+00, 2.723167e-01
2.404836160000e-01, 1.863667e+00, 2.679667e-01
2.406658400000e-01, 1.855667e+00, 2.635667e-01
2.408480640000e-01, 1.850333e+00, 2.592000e-01
2.410302880000e-01, 1.842333e+00, 2.548333e-01
2.412125120000e-01, 1.829000e+00, 2.504500e-01
2.413947360000e-01, 1.814167e+00, 2.460833e-01
2.415769600000e-01, 1.796667e+00, 2.417000e-01
2.417591840000e-01, 1.775333e+00, 2.373333e-01
2.419414080000e-01, 1.752500e+00, 2.329667e-01
2.421236320000e-01, 1.723000e+00, 2.286000e-01
2.423058560000e-01, 1.688167e+00, 2.242000e-01
2.424880800000e-01, 1.650667e+00, 2.198333e-01
2.426703040000e-01, 1.611833e+00, 2.154667e-01
2.428525280000e-01, 1.566333e+00, 2.111000e-01
2.430347520000e-01, 1.524833e+00, 2.067333e-01
2.432169760000e-01, 1.483167e+00, 2.023333e-01
2.433992000000e-01, 1.448333e+00, 1.979667e-01
2.435814240000e-01, 1.421667e+00, 1.936000e-01
2.437636480000e-01, 1.404167e+00, 1.892333e-01
2.439458720000e-01, 1.396000e+00, 1.848500e-01
2.441280960000e-01, 1.404167e+00, 1.805000e-01
2.443103200000e-01, 1.421667e+00, 1.761000e-01
2.444925440000e-01, 1.449667e+00, 1.717333e-01
2.446747680000e-01, 1.489833e+00, 1.673667e-01
2.448569920000e-01, 1.531500e+00, 1.629667e-01
2.450392160000e-01, 1.573000e+00, 1.586167e-01
2.452214400000e-01, 1.615833e+00, 1.542333e-01
2.454036640000e-01, 1.646667e+00, 1.498667e-01
2.455858880000e-01, 1.670667e+00, 1.455000e-01
2.457681120000e-01, 1.684167e+00, 1.411167e-01
2.459503360000e-01, 1.684167e+00, 1.367333e-01
2.461325600000e-01, 1.665333e+00, 1.323833e-01
2.463147840000e-01, 1.634667e+00, 1.280000e-01
2.464970080000e-01, 1.586333e+00, 1.236333e-01
2.466792320000e-01, 1.520833e+00, 1.192667e-01
2.468614560000e-01, 1.443000e+00, 1.148667e-01
2.470436800000e-01, 1.351833e+00, 1.105000e-01
2.472259040000e-01, 1.255500e+00, 1.061333e-01
2.474081280000e-01, 1.152167e+00, 1.017500e-01
2.475903520000e-01, 1.063833e+00, 9.740000e-02
2.477725760000e-01, 9.901667e-01, 9.300000e-02
2.479548000000e-01, 9.325000e-01, 8.863333e-02
2.481370240000e-01, 8.963333e-01, 8.426667e-02
2.483192480000e-01, 8.843333e-01, 7.990000e-02
2.485014720000e-01, 8.950000e-01, 7.551667e-02
2.486836960000e-01, 9.298333e-01, 7.116667e-02
2.488659200000e-01, 9.861667e-01, 6.676667e-02
2.490481440000e-01, 1.058500e+00, 6.240000e-02
2.492303680000e-01, 1.138833e+00, 5.803333e-02
2.494125920000e-01, 1.232667e+00, 5.363333e-02
2.495948160000e-01, 1.323833e+00, 4.926667e-02
2.497770400000e-01, 1.406833e+00, 4.490000e-02
2.499592640000e-01, 1.479167e+00, 4.053333e-02
2.501414880000e-01, 1.540833e+00, 3.616667e-02
2.503237120000e-01, 1.586333e+00, 3.180000e-02
2.505059360000e-01, 1.621167e+00, 2.740000e-02
2.506881600000e-01, 1.646667e+00, 2.303333e-02
2.508703840000e-01, 1.662667e+00, 1.866667e-02
2.510526080000e-01, 1.673333e+00, 1.430000e-02
2.512348320000e-01, 1.677500e+00, 9.933333e-03
2.514170560000e-01, 1.682833e+00, 5.533333e-03
2.515992800000e-01, 1.681500e+00, 1.166667e-03
2.517815040000e-01, 1.680167e+00, -3.200000e-03
2.519637280000e-01, 1.680167e+00, -7.583333e-03
2.521459520000e-01, 1.678833e+00, -1.195000e-02
2.523281760000e-01, 1.676000e+00, -1.631667e-02
2.525104000000e-01, 1.674667e+00, -2.070000e-02
2.526926240000e-01, 1.672000e+00, -2.506667e-02
2.528748480000e-01, 1.672000e+00, -2.943333e-02
2.530570720000e-01, 1.668000e+00, -3.383333e-02
2.532392960000e-01, 1.665333e+00, -3.818333e-02
2.534215200000e-01, 1.664000e+00, -4.256667e-02
2.536037440000e-01, 1.660000e+00, -4.693333e-02
2.537859680000e-01, 1.660000e+00, -5.130000e-02
2.539681920000e-01, 1.656000e+00, -5.570000e-02
2.541504160000e-01, 1.656000e+00, -6.006667e-02
2.543326400000e-01, 1.653333e+00, -6.443333e-02
2.545148640000e-01, 1.650667e+00, -6.880000e-02
2.546970880000e-01, 1.649333e+00, -7.316667e-02
2.548793120000e-01, 1.646667e+00, -7.753333e-02
2.550615360000e-01, 1.644000e+00, -8.193333e-02
2.552437600000e-01, 1.642667e+00, -8.630000e-02
2.554259840000e-01, 1.638667e+00, -9.066667e-02
2.556082080000e-01, 1.637333e+00, -9.505000e-02
2.557904320000e-01, 1.637333e+00, -9.940000e-02
2.559726560000e-01, 1.634667e+00, -1.038000e-01
2.561548800000e-01, 1.632000e+00, -1.081667e-01
2.563371040000e-01, 1.630667e+00, -1.125333e-01
2.565193280000e-01, 1.626667e+00, -1.169000e-01
2.567015520000e-01, 1.625333e+00, -1.212833e-01
2.568837760000e-01, 1.621333e+00, -1.256500e-01
2.570660000000e-01, 1.615833e+00, -1.300333e-01
2.572482240000e-01, 1.607833e+00, -1.344000e-01
2.574304480000e-01, 1.599667e+00, -1.387667e-01
2.576126720000e-01, 1.585000e+00, -1.431667e-01
2.577948960000e-01, 1.567667e+00, -1.475333e-01
2.579771200000e-01, 1.540833e+00, -1.519000e-01
2.581593440000e-01, 1.502000e+00, -1.562667e-01
2.583415680000e-01, 1.456500e+00, -1.606333e-01
2.585237920000e-01, 1.409500e+00, -1.650167e-01
2.587060160000e-01, 1.345167e+00, -1.694000e-01
2.588882400000e-01, 1.279500e+00, -1.737667e-01
2.590704640000e-01, 1.213833e+00, -1.781333e-01
2.592526880000e-01, 1.156167e+00, -1.825000e-01
2.594349120000e-01, 1.100000e+00, -1.868667e-01
2.596171360000e-01, 1.063833e+00, -1.912667e-01
2.597993600000e-01, 1.042333e+00, -1.956333e-01
2.599815840000e-01, 1.037000e+00, -2.000000e-01
2.601638080000e-01, 1.051833e+00, -2.043833e-01
2.603460320000e-01, 1.082667e+00, -2.087500e-01
2.605282560000e-01, 1.124167e+00, -2.131333e-01
2.607104800000e-01, 1.179167e+00, -2.175000e-01
2.608927040000e-01, 1.238000e+00, -2.218667e-01
2.610749280000e-01, 1.302333e+00, -2.262333e-01
2.612571520000e-01, 1.357167e+00, -2.306333e-01
2.614393760000e-01, 1.408167e+00, -2.349833e-01
2.616216000000e-01, 1.451000e+00, -2.393667e-01
2.618038240000e-01, 1.487167e+00, -2.437333e-01
2.619860480000e-01, 1.510000e+00, -2.481000e-01
2.621682720000e-01, 1.527333e+00, -2.525000e-01
2.623504960000e-01, 1.539500e+00, -2.568667e-01
2.625327200000e-01, 1.543500e+00, -2.612333e-01
2.627149440000e-01, 1.550333e+00, -2.656000e-01
2.628971680000e-01, 1.551667e+00, -2.699667e-01
2.630793920000e-01, 1.550333e+00, -2.743333e-01
2.632616160000e-01, 1.551667e+00, -2.787333e-01
2.634438400000e-01, 1.549000e+00, -2.831000e-01
2.636260640000e-01, 1.546333e+00, -2.874667e-01
2.638082880000e-01, 1.544833e+00, -2.918500e-01
2.639905120000e-01, 1.540833e+00, -2.962000e-01
2.641727360000e-01, 1.539500e+00, -3.006000e-01
2.643549600000e-01, 1.535333e+00, -3.049667e-01
2.645371840000e-01, 1.532667e+00, -3.093333e-01
2.647194080000e-01, 1.531333e+00, -3.137167e-01
2.649016320000e-01, 1.530000e+00, -3.180833e-01
2.650838560000e-01, 1.527333e+00, -3.224667e-01
2.652660800000e-01, 1.524667e+00, -3.268333e-01
2.654483040000e-01, 1.519333e+00, -3.312000e-01
2.656305280000e-01, 1.520667e+00, -3.355667e-01
2.658127520000e-01, 1.518000e+00, -3.399667e-01
2.659949760000e-01, 1.514000e+00, -3.443333e-01
2.661772000000e-01, 1.511333e+00, -3.487000e-01
2.663594240000e-01, 1.510000e+00, -3.530667e-01
2.665416480000e-01, 1.507333e+00, -3.574333e-01
2.667238720000e-01, 1.502000e+00, -3.618333e-01
2.669060960000e-01, 1.499333e+00, -3.662000e-01
2.670883200000e-01, 1.492667e+00, -3.705667e-01
2.672705440000e-01, 1.488667e+00, -3.749333e-01
2.674527680000e-01, 1.480667e+00, -3.793000e-01
2.676349920000e-01, 1.471167e+00, -3.836667e-01
2.678172160000e-01, 1.460333e+00, -3.880667e-01
2.679994400000e-01, 1.444333e+00, -3.924333e-01
2.681816640000e-01, 1.427000e+00, -3.968000e-01
2.683638880000e-01, 1.405500e+00, -4.012000e-01
2.685461120000e-01, 1.385333e+00, -4.055500e-01
2.687283360000e-01, 1.365333e+00, -4.099333e-01
2.689105600000e-01, 1.342500e+00, -4.143000e-01
2.690927840000e-01, 1.321000e+00, -4.186667e-01
2.692750080000e-01, 1.302333e+00, -4.230333e-01
2.694572320000e-01, 1.287667e+00, -4.274333e-01
2.696394560000e-01, 1.278333e+00, -4.317833e-01
2.698216800000e-01, 1.277000e+00, -4.361667e-01
2.700039040000e-01, 1.278333e+00, -4.405333e-01
2.701861280000e-01, 1.287667e+00, -4.449000e-01
2.703683520000e-01, 1.298333e+00, -4.493000e-01
2.705505760000e-01, 1.315667e+00, -4.536667e-01
2.707328000000e-01, 1.330333e+00, -4.580333e-01
2.709150240000e-01, 1.346500e+00, -4.624167e-01
2.710972480000e-01, 1.362667e+00, -4.667667e-01
2.712794720000e-01, 1.377333e+00, -4.711667e-01
2.714616960000e-01, 1.388000e+00, -4.755333e-01
2.716439200000e-01, 1.400167e+00, -4.799000e-01
2.718261440000e-01, 1.406833e+00, -4.842667e-01
2.720083680000e-01, 1.408167e+00, -4.886500e-01
2.721905920000e-01, 1.413667e+00, -4.930000e-01
