sample_index,intensity_counts,fitted_counts,residual_counts
719,175,202.4244675,-27.42446752
720,178,202.6664303,-24.66643035
721,180,202.9078345,-22.90783451
722,182,203.1486789,-21.14867888
723,180,203.3889623,-23.3889623
724,178,203.6286836,-25.62868364
725,177,203.8678418,-26.86784176
726,175,204.1064355,-29.10643553
727,173,204.3444638,-31.34446381
728,172,204.5819255,-32.58192547
729,174,204.8188194,-30.8188194
730,174,205.0551445,-31.05514445
731,178,205.2908995,-27.29089952
732,180,205.5260835,-25.52608347
733,182,205.7606952,-23.76069519
734,182,205.9947336,-23.99473357
735,186,206.2281975,-20.22819748
736,188,206.4610858,-18.46108583
737,188,206.6933975,-18.69339749
738,186,206.9251314,-20.92513136
739,185,207.1562863,-22.15628633
740,185,207.3868613,-22.38686131
741,186,207.6168552,-21.61685519
742,186,207.8462669,-21.84626688
743,189,208.0750953,-19.07509528
744,189,208.3033393,-19.30333929
745,194,208.5309978,-14.53099783
746,198,208.7580698,-10.75806981
747,200,208.9845541,-8.984554142
748,201,209.2104497,-8.210449739
749,205,209.4357555,-4.435755524
750,207,209.6604704,-2.660470416
751,212,209.8845933,2.115406659
752,217,210.1081232,6.891876777
753,221,210.331059,10.66894101
754,222,210.5533996,11.44660042
755,224,210.7751439,13.22485608
756,226,210.9962909,15.00370906
757,224,211.2168396,12.78316041
758,226,211.4367888,14.5632112
759,224,211.6561375,12.34386247
760,224,211.8748847,12.12511529
761,220,212.0930293,7.906970711
762,219,212.3105702,6.689429773
763,218,212.5275065,5.472493528
764,218,212.743837,5.256163019
765,215,212.9595607,2.040439288
766,215,213.1746766,1.825323374
767,214,213.3891837,0.6108163131
768,215,213.6030809,1.396919139
769,214,213.8163671,0.1836328836
770,214,214.0290414,-0.02904142491
771,212,214.2411028,-2.24110276
772,212,214.4525501,-2.452550099
773,208,214.6633824,-6.66338242
774,206,214.8735987,-8.873598705
775,201,215.0831979,-14.08319794
776,199,215.2921791,-16.29217911
777,194,215.5005412,-21.5005412
778,193,215.7082832,-22.70828321
779,189,215.9154041,-26.91540414
780,187,216.121903,-29.12190297
781,186,216.3277787,-30.32777871
782,185,216.5330304,-31.53303037
783,182,216.7376569,-34.73765694
784,182,216.9416574,-34.94165745
785,181,217.1450309,-36.14503089
786,181,217.3477763,-36.34777628
787,178,217.5498926,-39.54989264
788,175,217.751379,-42.75137898
789,172,217.9522343,-45.95223434
790,171,218.1524577,-47.15245773
791,171,218.3520482,-47.35204818
792,173,218.5510047,-45.55100472
793,181,218.7493264,-37.74932639
794,186,218.9470122,-32.94701221
795,191,219.1440612,-28.14406124
796,194,219.3404725,-25.3404725
797,201,219.5362451,-18.53624505
798,205,219.7313779,-14.73137793
799,207,219.9258702,-12.92587019
800,208,220.1197209,-12.11972088
801,211,220.3129291,-9.312929064
802,211,220.5054938,-9.505493792
803,214,220.6974141,-6.697414128
804,215,220.8886891,-5.888689135
805,221,221.0793179,-0.07931787998
806,224,221.2692994,2.730700567
807,227,221.4586329,5.541367133
808,229,221.6473173,7.352682744
809,232,221.8353517,10.16464832
810,233,222.0227352,10.97726478
811,234,222.209467,11.79053304
812,234,222.395546,11.60445402
813,234,222.5809714,11.41902862
814,233,222.7657423,10.23425775
815,234,222.9498577,11.05014231
816,234,223.1333168,10.86668322
817,235,223.3161186,11.68388135
818,234,223.4982624,10.50173762
819,238,223.6797471,14.32025291
820,238,223.8605719,14.13942811
821,240,224.0407359,15.95926411
822,240,224.2202382,15.77976179
823,240,224.399078,15.60092204
824,240,224.5772543,15.42274572
825,240,224.7547663,15.24523372
826,240,224.9316131,15.0683869
827,240,225.1077939,14.89220614
828,240,225.2833077,14.7166923
829,240,225.4581538,14.54184624
830,240,225.6323312,14.36766882
831,238,225.8058391,12.1941609
832,237,225.9786767,11.02132333
