sample_index,intensity_counts,fitted_counts,residual_counts
108,0,-2.342538041,2.342538041
109,0,-2.340888797,2.340888797
110,0,-2.339199498,2.339199498
111,0,-2.337469243,2.337469243
112,0,-2.335697114,2.335697114
113,0,-2.333882175,2.333882175
114,0,-2.332023469,2.332023469
115,0,-2.330120023,2.330120023
116,0,-2.328170841,2.328170841
117,0,-2.326174909,2.326174909
118,0,-2.324131192,2.324131192
119,0,-2.322038635,2.322038635
120,0,-2.319896162,2.319896162
121,0,-2.317702673,2.317702673
122,0,-2.31545705,2.31545705
123,0,-2.313158151,2.313158151
124,0,-2.310804812,2.310804812
125,0,-2.308395845,2.308395845
126,0,-2.305930039,2.305930039
127,0,-2.303406162,2.303406162
128,0,-2.300822955,2.300822955
129,0,-2.298179134,2.298179134
130,0,-2.295473393,2.295473393
131,0,-2.292704399,2.292704399
132,0,-2.289870793,2.289870793
133,0,-2.286971191,2.286971191
134,0,-2.284004181,2.284004181
135,0,-2.280968325,2.280968325
136,0,-2.277862158,2.277862158
137,0,-2.274684186,2.274684186
138,0,-2.271432887,2.271432887
139,0,-2.268106711,2.268106711
140,0,-2.264704078,2.264704078
141,0,-2.261223378,2.261223378
142,0,-2.257662972,2.257662972
143,0,-2.254021188,2.254021188
144,0,-2.250296326,2.250296326
145,0,-2.246486652,2.246486652
146,0,-2.242590401,2.242590401
147,0,-2.238605775,2.238605775
148,0,-2.234530943,2.234530943
149,1,-2.230364039,3.230364039
150,0,-2.226103166,2.226103166
151,0,-2.221746389,2.221746389
152,0,-2.21729174,2.21729174
153,0,-2.212737214,2.212737214
154,0,-2.20808077,2.20808077
155,0,-2.20332033,2.20332033
156,0,-2.198453779,2.198453779
157,1,-2.193478964,3.193478964
158,0,-2.188393694,2.188393694
159,0,-2.183195737,2.183195737
160,0,-2.177882824,2.177882824
161,1,-2.172452644,3.172452644
162,1,-2.166902845,3.166902845
163,1,-2.161231034,3.161231034
164,0,-2.155434777,2.155434777
165,0,-2.149511596,2.149511596
166,0,-2.143458971,2.143458971
167,0,-2.137274336,2.137274336
168,0,-2.130955084,2.130955084
169,0,-2.124498559,2.124498559
170,0,-2.117902062,2.117902062
171,0,-2.111162846,2.111162846
172,0,-2.104278119,2.104278119
173,0,-2.09724504,2.09724504
174,0,-2.09006072,2.09006072
175,0,-2.082722219,2.082722219
176,0,-2.075226552,2.075226552
177,0,-2.067570679,2.067570679
178,0,-2.059751511,2.059751511
179,0,-2.051765909,2.051765909
180,0,-2.043610678,2.043610678
181,0,-2.035282573,2.035282573
182,0,-2.026778294,2.026778294
183,0,-2.018094487,2.018094487
184,0,-2.009227742,2.009227742
185,0,-2.000174594,2.000174594
186,0,-1.990931521,1.990931521
187,0,-1.981494944,1.981494944
188,0,-1.971861226,1.971861226
189,0,-1.962026671,1.962026671
190,0,-1.951987524,1.951987524
191,0,-1.941739969,1.941739969
192,0,-1.931280129,1.931280129
193,0,-1.920604065,1.920604065
194,0,-1.909707778,1.909707778
195,0,-1.898587203,1.898587203
196,0,-1.887238211,1.887238211
197,0,-1.87565661,1.87565661
198,0,-1.863838141,1.863838141
199,0,-1.851778479,1.851778479
200,0,-1.839473233,1.839473233
201,0,-1.826917943,1.826917943
202,0,-1.814108079,1.814108079
203,1,-1.801039044,2.801039044
204,0,-1.78770617,1.78770617
205,0,-1.774104716,1.774104716
206,0,-1.760229873,1.760229873
207,0,-1.746076755,1.746076755
208,0,-1.731640405,1.731640405
209,0,-1.716915791,1.716915791
210,0,-1.701897807,1.701897807
211,0,-1.68658127,1.68658127
212,0,-1.670960919,1.670960919
213,0,-1.655031417,1.655031417
214,0,-1.638787349,1.638787349
215,0,-1.62222322,1.62222322
216,0,-1.605333455,1.605333455
217,1,-1.588112398,2.588112398
218,0,-1.570554311,1.570554311
219,0,-1.552653374,1.552653374
220,0,-1.534403683,1.534403683
221,0,-1.515799251,1.515799251
222,0,-1.496834004,1.496834004
223,0,-1.477501784,1.477501784
224,0,-1.457796345,1.457796345
225,0,-1.437711354,1.437711354
226,0,-1.417240389,1.417240389
227,0,-1.39637694,1.39637694
228,0,-1.375114405,1.375114405
229,0,-1.353446091,1.353446091
230,0,-1.331365217,1.331365217
231,0,-1.308864904,1.308864904
232,0,-1.285938184,1.285938184
233,0,-1.262577992,1.262577992
234,0,-1.238777168,1.238777168
235,0,-1.214528458,1.214528458
236,0,-1.18982451,1.18982451
237,0,-1.164657873,1.164657873
238,0,-1.139021,1.139021
239,0,-1.112906244,1.112906244
240,0,-1.086305856,1.086305856
241,0,-1.059211989,1.059211989
242,0,-1.031616692,1.031616692
243,0,-1.003511913,1.003511913
244,0,-0.9748894954,0.9748894954
245,0,-0.94574118,0.94574118
246,0,-0.9160586016,0.9160586016
247,0,-0.8858332893,0.8858332893
248,0,-0.855056666,0.855056666
249,0,-0.8237200471,0.8237200471
250,0,-0.7918146403,0.7918146403
251,0,-0.7593315441,0.7593315441
252,0,-0.7262617475,0.7262617475
253,0,-0.6925961294,0.6925961294
254,0,-0.6583254573,0.6583254573
255,0,-0.623440387,0.623440387
256,0,-0.5879314618,0.5879314618
257,0,-0.5517891116,0.5517891116
258,0,-0.5150036523,0.5150036523
259,0,-0.4775652852,0.4775652852
260,0,-0.439464096,0.439464096
261,0,-0.4006900545,0.4006900545
262,0,-0.3612330135,0.3612330135
263,0,-0.3210827086,0.3210827086
264,0,-0.2802287571,0.2802287571
265,0,-0.2386606575,0.2386606575
266,0,-0.196367789,0.196367789
267,0,-0.1533394108,0.1533394108
268,0,-0.1095646614,0.1095646614
269,0,-0.06503255788,0.06503255788
270,0,-0.01973199581,0.01973199581
271,0,0.02634825185,-0.02634825185
272,0,0.0732195351,-0.0732195351
273,0,0.1208933274,-0.1208933274
274,0,0.1693812264,-0.1693812264
275,0,0.2186949542,-0.2186949542
276,0,0.2688463581,-0.2688463581
277,0,0.3198474109,-0.3198474109
278,0,0.3717102114,-0.3717102114
279,0,0.424446985,-0.424446985
280,0,0.4780700841,-0.4780700841
281,0,0.5325919884,-0.5325919884
282,0,0.5880253054,-0.5880253054
283,0,0.6443827708,-0.6443827708
284,0,0.7016772487,-0.7016772487
285,0,0.7599217323,-0.7599217323
286,0,0.8191293439,-0.8191293439
287,0,0.8793133354,-0.8793133354
288,0,0.9404870884,-0.9404870884
289,0,1.002664115,-1.002664115
290,0,1.065858057,-1.065858057
291,0,1.130082687,-1.130082687
292,0,1.195351909,-1.195351909
293,0,1.261679757,-1.261679757
294,0,1.329080397,-1.329080397
295,0,1.397568126,-1.397568126
296,0,1.467157372,-1.467157372
297,0,1.537862694,-1.537862694
298,0,1.609698785,-1.609698785
299,0,1.682680467,-1.682680467
300,0,1.756822694,-1.756822694
301,0,1.832140553,-1.832140553
302,0,1.90864926,-1.90864926
303,0,1.986364167,-1.986364167
304,0,2.065300751,-2.065300751
305,0,2.145474626,-2.145474626
306,0,2.226901535,-2.226901535
307,0,2.309597351,-2.309597351
308,0,2.393578078,-2.393578078
309,0,2.478859851,-2.478859851
310,0,2.565458937,-2.565458937
311,0,2.65339173,-2.65339173
312,0,2.742674754,-2.742674754
313,0,2.833324664,-2.833324664
314,0,2.925358242,-2.925358242
315,0,3.018792401,-3.018792401
316,0,3.113644178,-3.113644178
317,0,3.209930741,-3.209930741
318,0,3.307669382,-3.307669382
319,0,3.406877523,-3.406877523
320,0,3.507572708,-3.507572708
321,0,3.609772608,-3.609772608
322,0,3.713495019,-3.713495019
323,0,3.818757859,-3.818757859
324,0,3.925579171,-3.925579171
325,0,4.033977118,-4.033977118
326,0,4.143969985,-4.143969985
327,0,4.25557618,-4.25557618
328,0,4.368814228,-4.368814228
329,0,4.483702773,-4.483702773
330,0,4.600260577,-4.600260577
331,0,4.71850652,-4.71850652
332,0,4.838459594,-4.838459594
333,0,4.960138911,-4.960138911
334,0,5.083563691,-5.083563691
335,0,5.208753271,-5.208753271
336,0,5.335727094,-5.335727094
337,0,5.464504717,-5.464504717
338,0,5.595105804,-5.595105804
339,0,5.727550125,-5.727550125
340,0,5.861857557,-5.861857557
341,0,5.99804808,-5.99804808
342,0,6.136141779,-6.136141779
343,0,6.276158838,-6.276158838
344,0,6.418119541,-6.418119541
345,0,6.56204427,-6.56204427
346,0,6.707953505,-6.707953505
347,0,6.855867818,-6.855867818
348,0,7.005807876,-7.005807876
349,0,7.157794436,-7.157794436
350,0,7.311848344,-7.311848344
351,0,7.467990534,-7.467990534
352,0,7.626242025,-7.626242025
353,0,7.786623919,-7.786623919
354,0,7.949157399,-7.949157399
355,0,8.11386373,-8.11386373
356,0,8.280764249,-8.280764249
357,0,8.449880372,-8.449880372
358,0,8.621233586,-8.621233586
359,0,8.794845448,-8.794845448
360,0,8.970737583,-8.970737583
361,0,9.148931683,-9.148931683
362,0,9.329449501,-9.329449501
363,0,9.512312851,-9.512312851
364,0,9.697543607,-9.697543607
365,0,9.885163695,-9.885163695
366,0,10.0751951,-10.0751951
367,0,10.26765984,-10.26765984
368,0,10.46258001,-10.46258001
369,0,10.65997772,-10.65997772
370,0,10.85987513,-10.85987513
371,1,11.06229446,-10.06229446
372,1,11.26725794,-10.26725794
373,1,11.47478783,-10.47478783
374,1,11.68490644,-10.68490644
375,1,11.8976361,-10.8976361
376,1,12.11299916,-11.11299916
377,1,12.33101798,-11.33101798
378,1,12.55171496,-11.55171496
379,1,12.77511249,-11.77511249
380,1,13.00123298,-12.00123298
381,1,13.23009886,-12.23009886
382,1,13.46173253,-12.46173253
383,1,13.69615643,-12.69615643
384,3,13.93339296,-10.93339296
385,3,14.17346453,-11.17346453
386,3,14.41639354,-11.41639354
387,1,14.66220238,-13.66220238
388,3,14.91091339,-11.91091339
389,3,15.16254893,-12.16254893
390,3,15.4171313,-12.4171313
391,3,15.67468279,-12.67468279
392,3,15.93522564,-12.93522564
393,3,16.19878206,-13.19878206
394,3,16.46537421,-13.46537421
395,3,16.73502422,-13.73502422
396,3,17.00775414,-14.00775414
397,6,17.283586,-11.283586
398,6,17.56254173,-11.56254173
399,6,17.84464323,-11.84464323
400,6,18.12991231,-12.12991231
401,6,18.41837072,-12.41837072
402,6,18.71004013,-12.71004013
403,6,19.00494211,-13.00494211
404,6,19.30309817,-13.30309817
405,6,19.60452971,-13.60452971
406,6,19.90925804,-13.90925804
407,6,20.21730437,-14.21730437
408,6,20.5286898,-14.5286898
409,6,20.84343532,-14.84343532
410,6,21.16156181,-15.16156181
411,6,21.48309002,-15.48309002
412,6,21.80804059,-15.80804059
413,6,22.13643401,-16.13643401
414,6,22.46829065,-16.46829065
415,6,22.80363072,-16.80363072
416,6,23.14247431,-17.14247431
417,6,23.48484135,-17.48484135
418,6,23.8307516,-17.8307516
419,6,24.18022467,-18.18022467
420,6,24.53328,-18.53328
421,6,24.88993686,-18.88993686
422,6,25.25021435,-19.25021435
423,12,25.61413137,-13.61413137
424,9,25.98170664,-16.98170664
425,12,26.35295869,-14.35295869
426,12,26.72790584,-14.72790584
427,9,27.10656623,-18.10656623
428,9,27.48895775,-18.48895775
429,12,27.87509811,-15.87509811
430,12,28.26500478,-16.26500478
431,12,28.65869501,-16.65869501
432,12,29.0561858,-17.0561858
433,12,29.45749394,-17.45749394
434,15,29.86263594,-14.86263594
435,15,30.2716281,-15.2716281
436,15,30.68448644,-15.68448644
437,15,31.10122671,-16.10122671
438,15,31.52186441,-16.52186441
439,15,31.94641476,-16.94641476
440,18,32.37489271,-14.37489271
441,21,32.80731289,-11.80731289
442,21,33.24368969,-12.24368969
443,21,33.68403716,-12.68403716
444,21,34.12836906,-13.12836906
445,21,34.57669886,-13.57669886
446,21,35.02903969,-14.02903969
447,18,35.48540437,-17.48540437
448,18,35.94580539,-17.94580539
449,21,36.4102549,-15.4102549
450,24,36.87876473,-12.87876473
451,26,37.35134635,-11.35134635
452,24,37.82801087,-13.82801087
453,24,38.30876908,-14.30876908
454,26,38.79363136,-12.79363136
455,26,39.28260776,-13.28260776
456,30,39.77570793,-9.775707927
457,31,40.27294114,-9.272941143
458,30,40.7743163,-10.7743163
459,30,41.27984189,-11.27984189
460,30,41.78952601,-11.78952601
461,31,42.30337636,-11.30337636
462,38,42.82140022,-4.821400217
463,40,43.34360445,-3.343604449
464,40,43.8699955,-3.869995498
465,40,44.40057938,-4.400579378
466,43,44.93536167,-1.935361667
467,43,45.47434751,-2.474347505
468,43,46.01754158,-3.017541583
469,48,46.56494814,1.435051858
470,50,47.11657096,2.883429037
471,51,47.67241337,3.327586635
472,50,48.2324782,1.767521803
473,50,48.79676783,1.203232168
474,51,49.36528416,1.634715837
475,55,49.9380286,5.061971405
476,56,50.51500204,5.484997957
477,62,51.09620492,10.90379508
478,62,51.68163714,10.31836286
479,58,52.27129811,5.728701888
480,56,52.86518672,3.134813283
481,56,53.46330133,2.536698673
482,58,54.06563979,3.934360214
483,63,54.67219941,8.327800592
484,63,55.28297697,7.717023029
485,62,55.89796871,6.10203129
486,58,56.51717032,1.482829683
487,62,57.14057693,4.859423069
488,62,57.76818313,4.231816867
489,66,58.39998295,7.600017054
490,66,59.03596982,6.964030177
491,66,59.67613665,6.323863352
492,63,60.32047573,2.679524272
493,62,60.96897879,1.031021212
494,62,61.62163697,0.3783630297
495,62,62.27844082,-0.2784408238
496,63,62.9393803,0.06061969591
497,66,63.60444477,2.395555233
498,68,64.27362296,3.726377035
499,68,64.94690304,3.053096959
500,68,65.62427253,2.375727472
501,68,66.30571834,1.694281659
502,71,66.99122677,4.008773227
503,73,67.68078349,5.319216505
504,71,68.37437355,2.625626453
505,71,69.07198134,1.928018662
506,71,69.77359064,1.226409359
507,71,70.47918459,0.520815413
508,75,71.18874567,3.811254334
509,77,71.90225572,5.097744282
510,77,72.61969594,4.380304063
511,77,73.34104686,3.658953142
512,77,74.06628836,2.933711636
513,77,74.79539967,2.204600325
514,80,75.52835935,4.471640652
515,85,76.26514528,8.734854723
516,85,77.00573468,7.994265317
517,89,77.75010412,11.24989588
518,89,78.49822946,10.50177054
519,90,79.25008592,10.74991408
520,90,80.00564801,9.994351992
521,93,80.76488957,12.23511043
522,96,81.52778377,14.47221623
523,98,82.29430307,15.70569693
524,96,83.06441927,12.93558073
525,96,83.83810347,12.16189653
526,98,84.61532607,13.38467393
527,98,85.39605678,12.60394322
528,100,86.18026464,13.81973536
529,101,86.96791796,14.03208204
530,101,87.75898439,13.24101561
531,101,88.55343086,12.44656914
532,103,89.35122361,13.64877639
533,101,90.15232817,10.84767183
534,103,90.9567094,12.0432906
535,105,91.76433143,13.23566857
536,105,92.5751577,12.4248423
537,107,93.38915096,13.61084904
538,107,94.20627325,12.79372675
539,107,95.02648591,11.97351409
540,109,95.8497496,13.1502504
541,109,96.67602424,12.32397576
542,111,97.50526909,13.49473091
543,112,98.33744269,13.66255731
544,112,99.17250289,12.82749711
545,113,100.0104069,12.98959315
546,113,100.851111,12.14888897
547,117,101.6945712,15.30542882
548,119,102.5407424,16.45925762
549,123,103.389579,19.610421
550,123,104.2410347,18.75896526
551,123,105.0950626,17.90493739
552,126,105.9516149,20.0483851
553,127,106.8106433,20.18935673
554,129,107.6720987,21.32790134
555,132,108.5359313,23.46406866
556,134,109.4020909,24.59790909
557,136,110.2705263,25.72947371
558,136,111.1411857,24.85881427
559,136,112.0140168,23.98598317
560,139,112.8889665,26.11103351
561,139,113.765981,25.23401902
562,142,114.6450059,27.3549941
563,148,115.5259862,32.47401381
564,147,116.4088662,30.59113384
565,146,117.2935895,28.70641054
566,148,118.1800991,29.8199009
567,148,119.0683374,28.93166255
568,148,119.9582462,28.04175375
569,152,120.8497666,31.15023339
570,151,121.742839,29.25716097
571,151,122.6374034,28.36259663
572,151,123.5333989,27.46660112
573,151,124.4307642,26.56923577
574,151,125.3294374,25.67056256
575,151,126.229356,24.77064402
576,152,127.1304567,24.8695433
577,152,128.0326759,23.96732412
578,151,128.9359492,22.0640508
579,151,129.8402118,21.15978821
580,153,130.7453982,22.2546018
581,154,131.6514424,22.34855757
582,154,132.5582779,21.44172209
583,154,133.4658375,20.53416246
584,152,134.3740537,17.62594632
585,151,135.2828582,15.71714185
586,151,136.1921822,14.80781776
587,151,137.1019567,13.89804326
588,152,138.0121119,13.98788808
589,153,138.9225775,14.07742245
590,153,139.8332829,13.16671711
591,153,140.7441567,12.25584325
592,153,141.6551274,11.34487258
593,153,142.5661228,10.43387723
594,155,143.4770702,11.52292985
595,158,144.3878965,13.61210349
596,158,145.2985283,12.70147167
597,160,146.2088917,13.79110833
598,158,147.1189121,10.88108786
599,154,148.028515,5.971485033
600,159,148.9376249,10.06237505
601,161,149.8461665,11.15383351
602,164,150.7540636,13.24593638
603,167,151.66124,15.33876002
604,164,152.5676188,11.43238117
605,163,153.4731231,9.526876884
606,164,154.3776754,9.622324611
607,167,155.2811979,11.71880211
608,167,156.1836125,10.81638747
609,168,157.0848409,10.91515911
610,168,157.9848043,10.01519573
611,168,158.8834237,9.116576336
612,168,159.7806198,8.219380228
613,168,160.676313,7.323686963
614,171,161.5704236,9.429576365
615,174,162.4628715,11.53712851
616,172,163.3535763,8.646423698
617,172,164.2424575,7.757542479
618,168,165.1294344,2.8705656
619,168,166.014426,1.98557402
620,172,166.8973511,5.102648884
621,174,167.7781285,6.221871521
622,172,168.6566766,3.343323425
623,174,169.5329138,4.467086247
624,172,170.4067582,1.593241778
625,172,171.2781281,0.7218719449
626,174,172.1469412,1.853058788
627,175,173.0131155,1.986884457
628,174,173.8765688,0.1234311923
629,174,174.7372187,-0.7372186834
630,172,175.5949828,-3.59498278
631,170,176.4497787,-6.449778653
632,172,177.3015238,-5.301523814
633,173,178.1501357,-5.150135747
634,174,178.9955319,-4.99553192
635,177,179.8376298,-2.837629797
636,175,180.6763469,-5.676346852
637,178,181.5116006,-3.511600583
638,178,182.3433085,-4.343308525
639,178,183.1713883,-5.171388261
640,179,183.9957574,-4.99575744
641,181,184.8163338,-3.816333785
642,184,185.6330351,-1.633035112
643,185,186.4457793,-1.445779338
644,185,187.2544845,-2.254484499
645,185,188.0590688,-3.059068762
646,188,188.8594504,-0.8594504374
647,189,189.655548,-0.6555479943
648,191,190.4472801,0.5527199263
649,194,191.2345655,2.765434498
650,192,192.0173233,-0.01732330515
651,189,192.7954727,-3.795472722
652,191,193.5689332,-2.568933217
653,193,194.3376245,-1.337624496
654,194,195.1014665,-1.101466521
655,197,195.8603795,1.139620482
656,196,196.614284,-0.6142839978
657,198,197.3631008,0.6368992338
658,199,198.1067509,0.8932490623
659,197,198.845156,-1.84515595
660,197,199.5782376,-2.578237578
661,199,200.3059179,-1.305917948
662,199,201.0281195,-2.028119547
663,199,201.7447652,-2.744765245
664,199,202.4557783,-3.455778299
665,198,203.1610824,-5.161082375
666,200,203.8606016,-3.860601554
667,201,204.5542604,-3.554260352
668,201,205.2419837,-4.24198373
669,203,205.9236971,-2.923697109
670,202,206.5993264,-4.599326382
671,201,207.2687979,-6.268797928
672,201,207.9320386,-6.932038625
673,201,208.5889759,-7.588975865
674,201,209.2395376,-8.239537566
675,203,209.8836522,-6.883652183
676,203,210.5212487,-7.521248726
677,202,211.1522568,-9.152256767
678,202,211.7766065,-9.776606459
679,205,212.3942285,-7.394228543
680,206,213.0050544,-7.005054367
681,208,213.6090159,-5.609015892
682,207,214.2060457,-7.20604571
683,207,214.7960771,-7.796077054
684,207,215.3790438,-8.379043812
685,206,215.9548805,-9.954880536
686,207,216.5235225,-9.523522458
687,208,217.0849055,-9.0849055
688,211,217.6389663,-6.638966287
689,214,218.1856422,-4.185642158
690,213,218.7248712,-5.724871179
691,212,219.2565922,-7.256592153
692,212,219.7807446,-7.780744635
693,212,220.2972689,-8.297268937
694,212,220.8061061,-8.806106146
695,213,221.3071981,-8.307198132
696,214,221.8004876,-7.80048756
697,212,222.2859179,-10.2859179
698,212,222.7634334,-10.76343344
699,213,223.2329793,-10.23297929
700,214,223.6945014,-9.694501395
701,215,224.1479466,-9.147946565
702,215,224.5932625,-9.593262451
703,215,225.0303976,-10.03039758
704,215,225.4593013,-10.45930135
705,213,225.879924,-12.87992405
706,214,226.2922169,-12.29221687
707,213,226.6961319,-13.69613191
708,212,227.0916222,-15.09162217
709,214,227.4786416,-13.4786416
710,212,227.857145,-15.85714505
711,208,228.2270883,-20.22708835
712,210,228.5884282,-18.58842825
713,212,228.9411225,-16.94112248
714,212,229.2851297,-17.28512973
715,212,229.6204097,-17.62040968
716,211,229.946923,-18.94692296
717,211,230.2646312,-19.26463124
718,211,230.5734971,-19.57349714
719,208,230.8734843,-22.87348432
720,208,231.1645574,-23.16455744
721,212,231.4466822,-19.44668219
722,212,231.7198253,-19.71982528
723,211,231.9839544,-20.98395445
724,212,232.2390385,-20.23903848
725,213,232.4850472,-19.48504722
726,213,232.7219515,-19.72195155
727,212,232.9497234,-20.9497234
728,211,233.1683358,-22.16833579
729,211,233.3777628,-22.37776279
730,211,233.5779796,-22.57797955
731,210,233.7689623,-23.7689623
732,211,233.9506883,-22.95068834
733,212,234.1231361,-22.12313609
734,214,234.286285,-20.28628503
735,215,234.4401158,-19.44011576
736,215,234.58461,-19.58460996
737,212,234.7197504,-22.71975042
738,213,234.8455211,-21.84552105
739,213,234.9619069,-21.96190687
740,213,235.068894,-22.06889399
741,214,235.1664697,-21.16646966
742,214,235.2546222,-21.25462224
743,212,235.3333412,-23.33334121
744,212,235.4026172,-23.40261718
745,213,235.4624419,-22.46244188
746,215,235.5128082,-20.51280817
747,217,235.55371,-18.55371002
748,215,235.5851426,-20.58514257
749,215,235.6071021,-20.60710205
750,214,235.6195858,-21.61958584
751,212,235.6225925,-23.62259246
752,212,235.6161215,-23.61612153
753,212,235.6001738,-23.60017384
754,213,235.5747513,-22.57475128
755,213,235.5398569,-22.5398569
756,212,235.4954949,-23.49549487
757,211,235.4416705,-24.44167047
758,211,235.3783901,-24.37839014
759,212,235.3056614,-23.30566144
760,214,235.223493,-21.22349303
761,214,235.1318947,-21.13189473
762,213,235.0308775,-22.03087746
763,212,234.9204533,-22.92045328
764,212,234.8006353,-22.80063535
765,211,234.6714379,-23.67143794
766,212,234.5328765,-22.53287646
767,215,234.3849674,-19.38496741
768,215,234.2277284,-19.2277284
769,215,234.0611781,-19.06117814
770,215,233.8853364,-18.88533644
771,215,233.7002242,-18.70022421
772,215,233.5058634,-18.50586345
773,215,233.3022772,-18.30227724
774,217,233.0894897,-16.08948975
775,217,232.8675262,-15.86752622
776,215,232.636413,-17.63641296
777,215,232.3961774,-17.39617737
778,217,232.1468479,-15.14684789
779,217,231.888454,-14.88845401
780,219,231.6210263,-12.62102629
781,222,231.3445963,-9.344596325
782,220,231.0591967,-11.05919674
783,218,230.7648612,-12.76486122
784,218,230.4616244,-12.46162443
785,217,230.1495221,-13.14952209
786,218,229.8285909,-11.82859092
787,218,229.4988686,-11.49886864
788,219,229.160394,-10.16039396
789,219,228.8132066,-9.813206613
790,218,228.4573473,-10.45734727
791,218,228.0928576,-10.0928576
792,219,227.7197802,-8.719780227
793,220,227.3381587,-7.33815874
794,220,226.9480377,-6.94803767
795,220,226.5494625,-6.549462492
796,218,226.1424796,-8.142479608
797,215,225.7271363,-10.72713634
798,215,225.3034809,-10.30348094
799,217,224.8715625,-7.871562533
800,218,224.4314312,-6.431431163
801,219,223.9831377,-4.983137748
802,219,223.5267341,-4.526734083
803,220,223.0622728,-3.062272826
804,221,222.5898075,-1.589807489
805,221,222.1093924,-1.109392429
806,221,221.6210828,-0.621082837
807,222,221.1249347,0.875065274
808,220,220.6210049,-0.6210049217
809,219,220.1093511,-1.109351051
810,218,219.5900315,-1.590031533
811,218,219.0631056,-1.063105563
812,220,218.5286331,1.471366892
813,222,217.9866749,4.013325111
814,221,217.4372924,3.562707626
815,221,216.8805478,4.119452236
816,221,216.316504,4.683496017
817,220,215.7452247,4.254775337
818,219,215.1667741,3.833225863
819,219,214.5812174,4.418782578
820,219,213.9886202,5.01137979
821,219,213.3890489,5.610951145
822,219,212.7825704,6.217429642
823,218,212.1692524,5.830747638
824,219,211.5491631,7.450836872
825,220,210.9223715,9.077628466
826,221,210.2889471,10.71105295
827,222,209.6489597,12.35104025
828,221,209.0024803,11.99751975
829,220,208.3495798,11.65042023
830,218,207.69033,10.30966998
831,215,207.0248033,7.975196696
832,215,206.3530724,8.646927594
833,219,205.6752106,13.32478937
834,218,204.9912918,13.00870821
835,219,204.3013902,14.69860985
836,217,203.6055805,13.39441953
837,215,202.903938,12.09606205
838,217,202.1965382,14.80346176
839,217,201.4834574,15.5165426
840,217,200.7647719,16.23522808
841,217,200.0405587,16.95944131
842,215,199.310895,15.68910502
843,214,198.5758584,15.42414157
844,214,197.8355271,16.16447294
845,215,197.0899792,17.9100208
846,215,196.3392935,18.66070645
847,218,195.5835491,22.4164509
848,215,194.8228251,20.17717485
849,214,194.0572013,19.9427987
850,212,193.2867574,18.71324257
851,212,192.5115737,19.48842634
852,212,191.7317304,20.26826962
853,213,190.9473082,22.0526918
854,211,190.158388,20.84161202
855,208,189.3650508,18.63494924
856,208,188.5673778,19.43262223
857,208,187.7654505,20.23454954
858,208,186.9593504,21.04064961
859,211,186.1491593,24.85084067
860,208,185.3349591,22.66504086
861,208,184.5168318,23.48316815
862,206,183.6948596,22.30514043
863,203,182.8691245,20.13087549
864,206,182.039709,23.960291
865,206,181.2066954,24.7933046
866,203,180.3701661,22.62983385
867,203,179.5302037,23.46979628
868,203,178.6868906,24.31310936
869,203,177.8403094,25.15969056
870,203,176.9905426,26.00945736
871,205,176.1376728,28.86232722
872,202,175.2817824,26.71821764
873,201,174.4229539,26.57704614
874,201,173.5612697,27.43873029
875,199,172.6968123,26.30318774
876,197,171.8296638,25.17033618
877,196,170.9599066,25.0400934
878,198,170.0876227,27.9123773
879,200,169.2128941,30.78710587
880,197,168.3358028,28.66419724
881,194,167.4564303,26.54356967
882,194,166.5748584,27.42514155
883,194,165.6911685,28.30883146
884,194,164.8054419,29.19455813
885,193,163.9177595,29.08224048
886,192,163.0282024,28.97179764
887,192,162.1368511,29.86314891
888,189,161.2437861,27.75621386
889,189,160.3490878,28.65091224
890,187,159.4528359,27.54716409
891,188,158.5551103,29.44488966
892,187,157.6559905,29.3440095
893,187,156.7555556,30.24444442
894,185,155.8538845,29.14611552
895,182,154.9510558,27.04894419
896,181,154.0471479,26.95285215
897,181,153.1422386,27.85776141
898,180,152.2364057,27.76359434
899,178,151.3297264,26.67027363
900,179,150.4222777,28.57772233
901,178,149.5141362,28.48586384
902,175,148.605378,26.39462196
903,175,147.6960792,27.30392084
904,175,146.786315,28.21368502
905,175,145.8761605,29.12383947
906,174,144.9656904,29.03430955
907,172,144.054979,27.94502104
908,170,143.1440999,26.85590014
909,168,142.2331265,25.7668735
910,168,141.3221318,26.67786822
911,168,140.4111881,27.58881185
912,167,139.5003676,27.4996324
913,168,138.5897416,29.41025835
914,164,137.6793813,26.32061867
915,161,136.7693572,24.23064282
916,161,135.8597393,25.14026074
917,160,134.9505971,25.04940289
918,159,134.0419998,24.95800025
919,158,133.1340157,24.86598429
920,155,132.226713,22.77328704
921,153,131.320159,21.67984104
922,153,130.4144206,22.5855794
923,153,129.5095643,23.49043575
924,153,128.6056557,24.39434429
925,155,127.7027602,27.29723978
926,151,126.8009424,24.19905755
927,147,125.9002665,21.09973351
928,144,125.0007959,18.99920413
929,142,124.1025935,17.8974065
930,140,123.2057217,16.79427828
931,142,122.3102423,19.68975774
932,139,121.4162163,17.58378374
933,139,120.5237042,18.47629577
934,136,119.6327661,16.36723393
935,135,118.7434611,16.25653892
936,135,117.8558479,17.14415209
937,136,116.9699846,19.03001541
938,132,116.0859285,15.91407149
939,131,115.2037364,15.79626357
940,126,114.3234645,11.67653554
941,121,113.4451681,7.554831931
942,119,112.5689021,6.431097934
943,119,111.6947206,7.305279388
